date,store_id,sku_id,opening_units,received_units,sold_units,wasted_units,closing_units,lost_demand_units,stockout_flag,ordered_units
2025-06-20,DS07,SKU0051,12,0,2,0,10,0,0,0
2026-01-14,DS07,SKU0051,17,0,0,0,17,0,0,0
2025-03-19,DS07,SKU0205,4,0,0,0,4,0,0,5
2025-12-10,DS07,SKU0205,4,0,0,0,4,0,0,5
2026-01-23,DS07,SKU0205,5,0,2,0,3,0,0,0
2026-04-29,DS07,SKU0205,10,0,2,0,8,0,0,0
2025-05-25,DS07,SKU0114,24,0,2,0,22,0,0,0
2025-09-01,DS07,SKU0131,19,0,2,0,17,0,0,19
2025-04-11,DS07,SKU0190,11,0,0,0,11,0,0,0
2026-02-11,DS07,SKU0190,13,0,0,0,13,0,0,0
2025-07-18,DS07,SKU0010,6,0,3,3,0,0,0,0
2025-08-24,DS07,SKU0010,4,0,0,0,4,0,0,0
2025-10-22,DS07,SKU0010,10,10,1,0,9,0,0,0
2025-12-01,DS07,SKU0010,5,0,2,0,3,0,0,10
2026-01-07,DS07,SKU0010,10,10,1,0,9,0,0,0
2026-06-26,DS07,SKU0010,7,6,1,0,6,0,0,0
2025-12-11,DS07,SKU0069,13,4,1,0,12,0,0,0
2025-06-27,DS07,SKU0052,15,0,3,0,12,0,0,0
2025-12-10,DS07,SKU0028,7,0,2,0,5,0,0,8
2026-01-19,DS07,SKU0028,3,0,3,0,0,0,0,8
2026-05-29,DS07,SKU0184,8,0,1,0,7,0,0,0
2025-05-17,DS07,SKU0029,8,0,2,0,6,0,0,0
2025-05-05,DS07,SKU0006,6,0,1,5,0,0,0,10
2026-01-03,DS07,SKU0006,7,0,0,0,7,0,0,0
2026-02-01,DS07,SKU0006,4,0,1,0,3,0,0,0
2026-04-16,DS07,SKU0006,6,0,1,0,5,0,0,0
2025-02-13,DS07,SKU0044,12,0,1,0,11,0,0,0
2026-03-23,DS07,SKU0044,12,0,2,0,10,0,0,0
2025-06-01,DS07,SKU0174,13,0,1,0,12,0,0,0
2025-06-14,DS07,SKU0174,0,0,0,0,0,2,1,0
2025-07-30,DS07,SKU0174,19,0,0,0,19,0,0,0
2025-10-09,DS07,SKU0174,9,0,0,0,9,0,0,0
2026-01-24,DS07,SKU0174,14,0,3,0,11,0,0,0
2025-12-05,DS07,SKU0082,6,0,2,0,4,0,0,0
2025-09-30,DS07,SKU0021,0,0,0,0,0,2,1,0
2025-10-06,DS07,SKU0021,0,0,0,0,0,3,1,7
2025-12-30,DS07,SKU0021,0,0,0,0,0,1,1,0
2025-04-01,DS07,SKU0144,17,0,0,0,17,0,0,0
2026-05-04,DS07,SKU0144,24,0,2,0,22,0,0,0
2025-01-16,DS07,SKU0129,18,0,1,0,17,0,0,0
2025-10-12,DS07,SKU0129,17,0,5,0,12,0,0,0
2026-01-09,DS07,SKU0129,9,0,4,0,5,0,0,0
2026-03-04,DS07,SKU0129,19,0,2,0,17,0,0,0
2025-12-25,DS07,SKU0188,6,0,3,0,3,0,0,0
2025-04-20,DS07,SKU0149,10,0,0,0,10,0,0,0
2025-09-18,DS07,SKU0149,26,0,2,0,24,0,0,0
2026-03-11,DS07,SKU0149,21,0,3,0,18,0,0,0
2025-02-02,DS07,SKU0099,9,0,0,0,9,0,0,0
2026-05-19,DS07,SKU0099,10,10,1,0,9,0,0,0
2026-04-20,DS07,SKU0180,13,0,1,0,12,0,0,0
2025-03-13,DS07,SKU0232,17,0,1,0,16,0,0,0
2025-03-28,DS07,SKU0232,15,0,4,0,11,0,0,0
2025-10-30,DS07,SKU0232,15,0,1,0,14,0,0,0
2025-02-12,DS07,SKU0045,18,12,2,0,16,0,0,0
2026-02-03,DS07,SKU0003,0,0,0,0,0,0,0,0
2026-05-17,DS07,SKU0003,2,0,0,0,2,0,0,0
2025-03-08,DS07,SKU0001,4,0,2,0,2,0,0,0
2025-10-12,DS07,SKU0001,1,0,1,0,0,1,1,0
2025-02-15,DS07,SKU0072,5,0,0,0,5,0,0,0
2025-11-09,DS07,SKU0072,2,0,1,0,1,0,0,0
2025-07-15,DS07,SKU0142,16,0,2,0,14,0,0,0
2026-06-02,DS07,SKU0142,7,0,1,0,6,0,0,0
2025-02-18,DS07,SKU0116,6,0,2,0,4,0,0,0
2025-11-04,DS07,SKU0116,9,0,1,0,8,0,0,0
2026-06-19,DS07,SKU0005,12,9,1,2,9,0,0,0
2025-04-22,DS07,SKU0104,18,0,1,0,17,0,0,0
2025-03-28,DS07,SKU0034,7,0,0,0,7,0,0,0
2026-06-01,DS07,SKU0042,20,0,2,0,18,0,0,0
2025-01-21,DS07,SKU0185,6,0,1,0,5,0,0,0
2025-10-12,DS07,SKU0185,12,0,1,0,11,0,0,0
2026-06-28,DS07,SKU0185,10,0,2,0,8,0,0,0
2025-10-04,DS07,SKU0250,13,0,1,0,12,0,0,0
2025-03-16,DS07,SKU0009,3,0,3,0,0,1,1,0
2025-11-20,DS07,SKU0017,8,0,0,0,8,0,0,0
2026-02-20,DS07,SKU0054,13,0,3,0,10,0,0,0
2026-06-18,DS07,SKU0054,12,0,0,0,12,0,0,0
2025-03-12,DS07,SKU0154,20,0,1,0,19,0,0,0
2025-11-21,DS07,SKU0093,7,0,1,6,0,0,0,0
2025-11-05,DS07,SKU0136,6,0,3,0,3,0,0,0
2026-01-12,DS07,SKU0100,0,0,0,0,0,0,0,10
2025-05-28,DS07,SKU0165,18,0,3,0,15,0,0,0
2025-04-27,DS07,SKU0090,0,0,0,0,0,1,1,0
2025-07-15,DS07,SKU0090,10,10,1,0,9,0,0,0
2026-03-22,DS07,SKU0183,9,0,1,0,8,0,0,0
2025-04-13,DS07,SKU0231,13,0,0,0,13,0,0,0
2025-06-25,DS07,SKU0231,5,0,2,0,3,0,0,6
2025-07-08,DS07,SKU0186,9,0,0,0,9,0,0,0
2025-02-26,DS07,SKU0158,7,0,1,0,6,0,0,6
2026-06-28,DS07,SKU0158,13,12,1,0,12,0,0,0
2025-08-03,DS07,SKU0252,8,0,2,0,6,0,0,0
2025-09-20,DS07,SKU0252,11,0,0,0,11,0,0,0
2025-12-18,DS07,SKU0252,9,0,0,0,9,0,0,0
2026-01-14,DS07,SKU0252,12,0,0,0,12,0,0,0
2025-01-27,DS07,SKU0031,3,0,1,0,2,0,0,0
2025-08-05,DS07,SKU0031,0,0,0,0,0,0,0,0
2025-10-14,DS07,SKU0031,0,0,0,0,0,1,1,0
2025-05-21,DS07,SKU0089,10,0,0,0,-1,0,0,0
2025-11-11,DS07,SKU0067,4,0,1,0,3,0,0,0
2025-08-31,DS07,SKU0041,0,0,0,0,0,1,1,0
2025-09-17,DS07,SKU0041,18,16,0,0,18,0,0,0
2026-05-16,DS07,SKU0110,18,0,2,0,16,0,0,0
2025-10-07,DS07,SKU0062,8,0,1,0,7,0,0,0
2026-05-17,DS07,SKU0062,7,0,0,0,7,0,0,0
2026-05-22,DS07,SKU0062,14,14,1,0,13,0,0,0
2026-05-31,DS07,SKU0062,17,0,0,0,17,0,0,0
2025-04-25,DS07,SKU0160,15,0,0,0,15,0,0,0
2026-03-17,DS07,SKU0160,17,0,1,0,16,0,0,0
2026-02-10,DS07,SKU0241,10,0,1,0,9,0,0,0
2025-03-11,DS08,SKU0261,63,0,8,0,55,0,0,0
2025-05-31,DS08,SKU0261,46,0,9,0,37,0,0,0
2025-06-03,DS08,SKU0261,61,0,8,0,53,0,0,0
2026-02-04,DS08,SKU0261,83,21,8,0,75,0,0,21
2026-03-05,DS08,SKU0261,88,0,5,0,83,0,0,0
2025-06-13,DS08,SKU0161,58,0,9,0,49,0,0,0
2025-10-10,DS08,SKU0161,50,0,10,0,40,0,0,0
2026-04-01,DS08,SKU0161,83,0,12,0,71,0,0,18
2025-09-23,DS08,SKU0266,56,0,5,0,51,0,0,0
2025-07-20,DS08,SKU0122,71,18,7,0,64,0,0,0
2026-03-13,DS08,SKU0122,97,54,14,0,83,0,0,0
2025-06-14,DS08,SKU0172,43,0,10,0,33,0,0,0
2025-08-02,DS08,SKU0172,29,0,11,0,18,0,0,0
2026-05-07,DS08,SKU0095,17,9,7,0,10,0,0,0
2026-05-19,DS08,SKU0095,18,18,8,0,10,0,0,0
2025-02-07,DS08,SKU0094,19,0,4,0,15,0,0,0
2025-02-16,DS08,SKU0094,6,0,4,0,2,0,0,0
2025-11-13,DS08,SKU0094,22,16,3,0,19,0,0,0
2026-01-14,DS08,SKU0076,0,0,0,0,0,11,1,0
2025-09-09,DS08,SKU0106,29,0,5,0,24,0,0,0
2026-04-07,DS08,SKU0219,48,0,5,0,43,0,0,0
2025-07-16,DS08,SKU0143,33,0,2,0,31,0,0,14
2026-01-18,DS08,SKU0143,47,28,7,0,40,0,0,0
2025-03-10,DS08,SKU0018,10,0,9,0,1,0,0,28
2025-06-05,DS08,SKU0018,24,0,2,0,22,0,0,0
2026-05-04,DS08,SKU0018,2,0,2,0,0,0,0,28
2025-12-23,DS08,SKU0032,8,0,4,0,4,0,0,0
2026-02-20,DS08,SKU0032,9,9,3,0,6,0,0,0
2026-05-03,DS08,SKU0032,11,0,6,0,5,0,0,0
2025-11-14,DS08,SKU0061,25,0,7,0,18,0,0,0
2026-04-10,DS08,SKU0061,32,12,4,0,28,0,0,0
2026-04-23,DS08,SKU0212,12,4,6,0,6,0,0,0
2026-06-09,DS08,SKU0212,12,12,2,0,10,0,0,0
2025-07-09,DS08,SKU0012,18,18,4,0,14,0,0,0
2025-12-23,DS08,SKU0085,12,12,2,0,10,0,0,0
2025-03-24,DS08,SKU0013,0,0,0,0,0,0,0,14
2025-04-15,DS08,SKU0013,0,0,0,0,0,3,1,0
2025-11-12,DS08,SKU0013,9,7,6,0,3,0,0,14
2026-01-04,DS08,SKU0013,8,0,5,0,3,0,0,0
2026-04-28,DS08,SKU0169,36,7,1,0,35,0,0,0
2025-04-18,DS08,SKU0218,20,0,3,0,17,0,0,0
2025-06-08,DS08,SKU0218,19,0,3,0,16,0,0,0
2026-04-19,DS08,SKU0218,12,0,4,0,8,0,0,0
2025-05-14,DS08,SKU0043,30,30,5,0,25,0,0,0
2025-09-18,DS08,SKU0043,21,0,2,0,19,0,0,0
2025-12-27,DS08,SKU0043,16,0,2,0,14,0,0,0
2026-01-02,DS08,SKU0113,18,0,1,0,17,0,0,0
2025-04-08,DS08,SKU0103,18,0,0,0,18,0,0,0
2025-04-11,DS08,SKU0103,26,12,3,0,23,0,0,0
2025-11-27,DS08,SKU0103,9,0,0,0,9,0,0,0
2026-03-17,DS08,SKU0259,25,0,1,0,24,0,0,0
2025-06-24,DS08,SKU0209,8,8,3,0,5,0,0,0
2025-08-18,DS08,SKU0209,3,0,0,3,0,0,0,8
2025-01-05,DS08,SKU0050,21,0,5,0,16,0,0,0
2025-10-29,DS08,SKU0181,23,0,3,0,20,0,0,9
2026-02-27,DS08,SKU0181,20,0,7,0,13,0,0,0
2026-04-07,DS08,SKU0181,33,8,1,0,32,0,0,0
2025-05-02,DS08,SKU0135,14,0,5,0,9,0,0,0
2025-08-26,DS08,SKU0135,29,0,2,0,27,0,0,0
2025-08-26,DS08,SKU0081,1,0,1,0,0,2,1,0
2026-05-24,DS08,SKU0081,9,0,6,0,3,0,0,0
2026-06-26,DS08,SKU0081,16,0,2,0,14,0,0,0
2025-01-14,DS08,SKU0257,23,0,3,0,20,0,0,0
2025-07-07,DS08,SKU0257,29,22,4,0,25,0,0,22
2025-07-30,DS08,SKU0195,21,0,4,0,17,0,0,9
2025-07-20,DS08,SKU0049,30,0,6,0,24,0,0,0
2025-09-01,DS08,SKU0049,11,0,3,0,8,0,0,15
2026-02-25,DS08,SKU0049,25,0,5,0,20,0,0,15
2025-04-13,DS08,SKU0030,2,0,1,0,1,0,0,0
2025-07-21,DS08,SKU0030,0,0,0,0,0,2,1,16
2025-03-17,DS08,SKU0236,23,6,2,0,21,0,0,12
2025-11-19,DS08,SKU0236,19,6,3,0,16,0,0,6
2026-04-01,DS08,SKU0236,16,6,3,0,13,0,0,6
2025-01-30,DS08,SKU0242,14,0,0,0,14,0,0,0
2025-04-07,DS08,SKU0251,28,15,0,0,28,0,0,6
2025-06-16,DS08,SKU0251,22,6,1,0,21,0,0,6
2025-05-15,DS08,SKU0147,13,0,3,0,10,0,0,0
2025-06-19,DS08,SKU0230,18,0,2,0,16,0,0,0
2026-03-19,DS08,SKU0230,20,0,4,0,16,0,0,0
2025-07-31,DS08,SKU0200,18,0,2,0,16,0,0,0
2026-04-28,DS08,SKU0225,20,0,0,0,20,0,0,0
2025-07-27,DS08,SKU0046,15,0,1,0,14,0,0,0
2026-03-19,DS08,SKU0046,18,0,3,0,15,0,0,0
2026-06-07,DS08,SKU0046,17,0,1,0,16,0,0,0
2026-06-09,DS08,SKU0260,21,0,1,0,20,0,0,0
2025-10-09,DS08,SKU0264,18,0,1,0,17,0,0,0
2025-01-23,DS08,SKU0226,16,0,2,0,14,0,0,0
2025-08-04,DS08,SKU0226,16,0,0,0,16,0,0,0
2025-04-01,DS08,SKU0156,33,24,1,0,32,0,0,0
2025-12-18,DS08,SKU0156,30,0,1,0,29,0,0,0
2026-03-22,DS08,SKU0086,0,0,0,0,0,1,1,0
2026-03-09,DS08,SKU0022,2,0,1,0,1,0,0,18
2025-11-14,DS08,SKU0198,9,0,1,0,8,0,0,0
2026-06-15,DS08,SKU0138,25,0,0,0,25,0,0,16
2025-02-12,DS08,SKU0194,6,0,1,0,5,0,0,7
2025-03-20,DS08,SKU0121,11,0,1,0,10,0,0,0
2025-10-13,DS08,SKU0121,25,0,4,0,21,0,0,0
2026-04-08,DS08,SKU0121,12,0,1,0,11,0,0,0
2026-03-13,DS08,SKU0145,25,0,5,0,20,0,0,0
2025-10-20,DS08,SKU0059,8,0,0,0,8,0,0,10
2025-01-05,DS08,SKU0079,7,0,0,0,7,0,0,0
2025-01-28,DS08,SKU0011,4,0,0,0,4,0,0,0
2025-08-28,DS08,SKU0011,9,0,1,0,8,0,0,0
2026-06-22,DS08,SKU0011,5,0,1,0,4,0,0,10
2025-11-03,DS08,SKU0037,12,0,3,0,9,0,0,17
2026-02-16,DS08,SKU0210,0,0,0,0,0,4,1,6
2026-05-06,DS08,SKU0210,5,0,5,0,0,0,0,6
2025-07-03,DS08,SKU0063,10,10,2,0,8,0,0,0
2025-07-09,DS08,SKU0002,11,0,3,0,8,0,0,0
2026-05-09,DS08,SKU0002,11,0,2,0,9,0,0,0
2026-01-31,DS08,SKU0096,7,0,3,0,4,0,0,0
2025-01-10,DS08,SKU0207,4,0,3,1,0,0,0,0
2025-02-09,DS08,SKU0207,0,0,0,0,0,3,1,0
2025-03-25,DS08,SKU0207,6,6,0,0,6,0,0,0
2025-09-05,DS08,SKU0047,12,0,0,0,12,0,0,0
2026-03-04,DS08,SKU0068,0,0,0,0,0,0,0,0
2025-08-07,DS08,SKU0167,12,0,2,0,10,0,0,0
2025-10-27,DS08,SKU0167,12,0,0,0,12,0,0,0
2025-01-09,DS08,SKU0215,7,0,1,0,6,0,0,0
2025-02-25,DS08,SKU0215,7,7,1,0,6,0,0,0
2025-12-12,DS08,SKU0238,11,0,1,0,10,0,0,0
2025-05-29,DS08,SKU0051,17,0,1,0,16,0,0,0
2025-04-30,DS08,SKU0114,13,0,0,0,13,0,0,0
2025-01-23,DS08,SKU0131,23,0,1,0,22,0,0,0
2025-05-16,DS08,SKU0131,11,0,0,0,11,0,0,0
2025-06-29,DS08,SKU0190,6,0,4,0,2,0,0,0
2026-03-04,DS08,SKU0190,12,0,3,0,9,0,0,9
2025-08-29,DS08,SKU0069,7,0,1,0,6,0,0,0
2026-06-09,DS08,SKU0069,5,0,2,0,3,0,0,0
2025-02-11,DS08,SKU0052,0,0,0,0,0,0,0,0
2025-08-16,DS08,SKU0052,8,0,1,0,7,0,0,0
2025-11-17,DS08,SKU0028,4,0,1,0,3,0,0,8
2026-05-06,DS08,SKU0028,11,8,1,0,10,0,0,0
2025-07-17,DS08,SKU0184,7,0,1,0,6,0,0,0
2026-03-29,DS08,SKU0239,5,0,1,0,4,0,0,0
2025-01-31,DS08,SKU0029,8,8,0,0,8,0,0,0
2025-05-29,DS08,SKU0006,10,0,0,0,10,0,0,0
2025-07-23,DS08,SKU0006,10,10,0,0,10,0,0,0
2025-12-13,DS08,SKU0006,8,0,2,0,6,0,0,0
2026-02-20,DS08,SKU0006,9,0,1,0,8,0,0,0
2025-11-21,DS08,SKU0174,7,0,1,0,6,0,0,0
2025-05-11,DS08,SKU0082,3,0,1,0,2,0,0,0
2025-12-10,DS08,SKU0082,4,0,3,0,1,0,0,7
2026-01-14,DS08,SKU0082,4,0,0,0,4,0,0,0
2025-11-14,DS08,SKU0021,5,0,0,0,5,0,0,0
2026-02-13,DS08,SKU0021,0,0,0,0,0,0,0,0
2025-06-09,DS08,SKU0144,15,0,1,0,14,0,0,0
2026-03-24,DS08,SKU0144,12,0,1,0,11,0,0,0
2025-05-20,DS08,SKU0129,16,0,2,0,14,0,0,0
2025-05-19,DS08,SKU0149,23,0,0,0,23,0,0,0
2025-02-11,DS08,SKU0099,6,0,0,0,6,0,0,0
2025-01-20,DS08,SKU0180,9,0,2,0,7,0,0,9
2026-01-28,DS08,SKU0180,11,0,0,0,11,0,0,0
2025-12-11,DS08,SKU0008,10,0,1,0,9,0,0,0
2026-04-21,DS08,SKU0008,8,0,0,0,8,0,0,0
2025-07-05,DS08,SKU0232,11,0,0,0,11,0,0,0
2025-06-30,DS08,SKU0003,0,0,0,0,0,1,1,7
2026-02-09,DS08,SKU0001,2,0,0,2,0,0,0,6
2026-04-04,DS08,SKU0162,11,0,2,0,9,0,0,0
2026-04-07,DS08,SKU0004,8,0,0,0,8,0,0,0
2025-12-24,DS08,SKU0038,16,16,2,0,14,0,0,0
2025-03-21,DS08,SKU0142,18,0,0,0,18,0,0,0
2025-04-05,DS08,SKU0142,4,0,1,0,3,0,0,0
2025-06-22,DS08,SKU0142,13,0,1,0,12,0,0,0
2026-03-01,DS08,SKU0142,11,0,1,0,10,0,0,0
2025-03-27,DS08,SKU0116,19,0,0,0,19,0,0,0
2025-08-24,DS08,SKU0116,12,0,0,0,12,0,0,0
2025-10-26,DS08,SKU0116,29,23,1,0,28,0,0,0
2025-12-26,DS08,SKU0116,18,0,3,0,15,0,0,0
2026-06-30,DS08,SKU0015,11,0,0,0,11,0,0,0
2026-06-23,DS08,SKU0005,6,0,1,5,0,0,0,0
2025-07-02,DS08,SKU0034,10,10,1,0,9,0,0,0
2025-10-13,DS08,SKU0034,0,0,0,0,0,0,0,10
2025-12-01,DS08,SKU0034,4,0,0,0,4,0,0,0
2025-02-01,DS08,SKU0042,13,0,0,0,13,0,0,0
2026-01-04,DS08,SKU0042,8,0,0,0,8,0,0,0
2025-11-12,DS08,SKU0185,11,0,2,0,9,0,0,0
2025-12-17,DS08,SKU0009,8,8,1,0,7,0,0,0
2025-08-22,DS08,SKU0017,9,0,1,0,8,0,0,0
2025-10-24,DS08,SKU0017,8,0,1,0,7,0,0,0
2025-12-31,DS08,SKU0017,9,9,1,0,8,0,0,0
2025-02-02,DS08,SKU0254,12,0,2,0,10,0,0,0
2025-06-26,DS08,SKU0254,11,0,1,0,10,0,0,0
2025-08-21,DS08,SKU0254,10,0,0,0,10,0,0,0
2026-02-21,DS08,SKU0254,6,0,0,0,6,0,0,0
2026-02-27,DS08,SKU0254,16,0,1,0,15,0,0,0
2025-01-03,DS08,SKU0054,15,15,1,0,14,0,0,0
2025-04-15,DS08,SKU0054,7,0,0,0,7,0,0,0
2025-06-23,DS08,SKU0054,3,0,0,0,3,0,0,15
2026-04-21,DS08,SKU0054,7,0,1,0,6,0,0,0
2026-05-07,DS08,SKU0054,8,0,2,0,6,0,0,0
2025-06-10,DS08,SKU0154,12,0,2,0,10,0,0,0
2025-07-01,DS08,SKU0154,16,0,2,0,14,0,0,0
2025-09-19,DS08,SKU0154,20,0,1,0,19,0,0,0
2025-11-02,DS08,SKU0154,11,0,1,0,10,0,0,0
2026-02-21,DS08,SKU0093,0,0,0,0,0,1,1,0
2025-02-05,DS08,SKU0136,16,0,1,0,15,0,0,0
2026-06-22,DS08,SKU0136,13,0,0,0,13,0,0,0
2026-01-16,DS08,SKU0100,7,0,1,6,0,0,0,0
2025-12-24,DS08,SKU0165,9,0,0,0,9,0,0,0
2025-11-04,DS08,SKU0070,5,0,0,0,5,0,0,0
2025-06-07,DS08,SKU0204,5,0,0,0,5,0,0,0
2025-06-14,DS08,SKU0204,5,0,2,0,3,0,0,0
2025-09-15,DS08,SKU0204,0,0,0,0,0,2,1,7
2025-09-17,DS08,SKU0204,7,0,0,0,7,0,0,0
2025-11-28,DS08,SKU0183,3,0,1,0,2,0,0,0
