order_id,order_datetime,store_id,items_count,basket_value_aed,basket_cogs_aed,promised_minutes,actual_minutes,status
ORD0308951,2025-07-18 15:00:00,DS05,3,151.14,116.04,20,13.3,delivered
ORD0309272,2025-07-21 15:59:00,DS05,3,62.31,46.35,20,,delivered
ORD0309333,2025-07-22 18:44:00,DS05,2,44.2,30.41,20,21.8,delivered
ORD0309497,2025-07-24 05:26:00,DS05,9,212.1,152.17,20,23.4,delivered
ORD0309730,2025-07-26 20:34:00,DS05,13,318.06,239.42,20,24.1,delivered
ORD0309742,2025-07-27 19:48:00,DS05,3,155.52,120.65,20,19.5,delivered
ORD0309835,2025-07-28 21:49:00,DS05,12,334.17,242.26,20,27.4,cancelled_customer
ORD0309929,2025-07-29 12:43:00,DS05,4,180.61,139.53,20,16.1,delivered
ORD0309937,2025-07-29 15:49:00,DS05,2,14.11,9.85,20,17.5,delivered
ORD0310031,2025-07-31 20:46:00,DS05,1,18.54,13.19,20,,delivered
ORD0310493,2025-08-05 21:07:00,DS05,2,44.47,31.16,20,23.0,delivered
ORD0310515,2025-08-05 18:52:00,DS05,4,135.17,98.55,20,21.5,delivered
ORD0310639,2025-08-07 10:42:00,DS05,1,18.51,11.11,20,24.9,delivered
ORD0310663,2025-08-07 08:17:00,DS05,5,185.84,129.31,20,29.5,delivered
ORD0310826,2025-08-09 18:47:00,DS05,2,34.11,24.77,20,21.2,cancelled_customer
ORD0310994,2025-08-11 21:37:00,DS05,5,109.73,82.02,20,10.2,delivered
ORD0311390,2025-08-16 07:34:00,DS05,1,46.0,29.64,20,19.3,delivered
ORD0311717,2025-08-20 21:16:00,DS05,2,46.33,31.14,20,,delivered
ORD0311773,2025-08-21 18:12:00,DS05,4,97.04,69.09,20,10.9,delivered
ORD0311836,2025-08-21 22:04:00,DS05,2,37.68,29.68,20,24.7,delivered
ORD0312141,2025-08-25 11:26:00,DS05,6,112.49,82.89,20,12.2,delivered
ORD0312270,2025-08-26 17:01:00,DS05,1,31.63,23.87,20,15.5,delivered
ORD0312435,2025-08-28 20:00:00,DS05,6,154.6,111.9,20,14.8,delivered
ORD0312746,2025-09-01 17:21:00,DS05,3,97.89,69.7,20,15.2,delivered
ORD0312821,2025-09-02 18:04:00,DS05,2,36.66,23.11,20,15.2,delivered
ORD0313037,2025-09-05 13:08:00,DS05,1,14.55,11.41,20,7.6,delivered
ORD0313291,2025-09-07 09:34:00,DS05,2,28.53,20.46,20,12.4,delivered
ORD0313344,2025-09-08 18:47:00,DS05,4,108.77,77.73,20,19.3,delivered
ORD0313420,2025-09-09 18:16:00,DS05,4,77.22,52.91,20,26.7,delivered
ORD0313459,2025-09-10 13:43:00,DS05,3,29.87,21.91,20,18.8,delivered
ORD0313768,2025-09-13 08:48:00,DS05,4,46.82,33.88,20,8.2,delivered
ORD0314370,2025-09-20 22:15:00,DS05,1,6.75,5.49,20,18.0,delivered
ORD0314538,2025-09-22 15:15:00,DS05,2,61.17,44.17,20,15.5,delivered
ORD0315035,2025-09-28 12:23:00,DS05,3,99.33,76.8,20,18.6,delivered
ORD0315554,2025-10-05 13:55:00,DS05,3,107.1,71.72,20,15.5,delivered
ORD0315672,2025-10-06 16:46:00,DS05,1,40.37,27.82,20,30.9,delivered
ORD0316116,2025-10-11 14:42:00,DS05,1,16.74,11.14,20,19.9,delivered
ORD0316123,2025-10-11 21:24:00,DS05,1,19.38,13.83,20,29.4,delivered
ORD0316723,2025-10-19 16:50:00,DS05,5,88.82,65.09,20,19.7,delivered
ORD0317424,2025-10-28 22:25:00,DS05,1,19.13,14.64,20,14.2,delivered
ORD0317453,2025-10-28 12:40:00,DS05,2,39.67,28.02,20,37.5,delivered
ORD0317493,2025-10-29 13:38:00,DS05,1,3.05,2.42,20,11.9,delivered
ORD0317515,2025-10-29 19:08:00,DS05,1,8.44,5.87,20,33.2,delivered
ORD0317595,2025-10-30 10:44:00,DS05,2,42.87,33.28,20,19.1,delivered
ORD0318198,2025-11-06 10:06:00,DS05,4,139.07,105.13,20,15.8,delivered
ORD0318286,2025-11-07 07:22:00,DS05,4,67.97,52.32,20,16.5,delivered
ORD0318320,2025-11-08 17:25:00,DS05,3,40.7,28.87,20,10.2,delivered
ORD0318328,2025-11-08 09:36:00,DS05,6,235.39,165.35,20,25.5,delivered
ORD0318534,2025-11-11 22:05:00,DS05,1,12.52,9.93,20,17.4,delivered
ORD0318863,2025-11-15 20:57:00,DS05,4,106.57,82.5,20,9.4,delivered
ORD0319869,2025-11-28 09:04:00,DS05,2,17.64,13.25,20,17.3,delivered
ORD0320013,2025-11-30 21:03:00,DS05,2,25.34,17.93,20,22.9,delivered
ORD0320080,2025-11-30 20:34:00,DS05,1,18.54,13.19,20,27.1,delivered
ORD0320181,2025-12-02 18:59:00,DS05,6,127.79,95.9,20,22.8,cancelled_customer
ORD0320339,2025-12-04 12:50:00,DS05,11,286.46,209.24,20,17.1,delivered
ORD0320580,2025-12-07 15:54:00,DS05,2,98.98,74.91,20,15.3,delivered
ORD0320611,2025-12-07 18:06:00,DS05,1,4.96,3.22,20,14.4,delivered
ORD0320787,2025-12-10 09:44:00,DS05,1,22.48,17.45,20,15.7,delivered
ORD0321190,2025-12-15 19:06:00,DS05,2,23.99,17.1,20,12.9,delivered
ORD0321517,2025-12-20 19:48:00,DS05,4,134.14,100.15,20,21.9,delivered
ORD0321519,2025-12-20 12:18:00,DS05,5,120.45,84.15,20,15.9,delivered
ORD0321548,2025-12-20 17:24:00,DS05,2,78.5,53.64,20,19.0,delivered
ORD0321590,2025-12-20 19:50:00,DS05,3,98.94,74.58,20,30.1,delivered
ORD0321828,2025-12-24 18:56:00,DS05,4,99.21,74.46,20,19.3,delivered
ORD0321870,2025-12-25 11:31:00,DS05,2,21.86,16.9,20,16.2,delivered
ORD0322016,2025-12-26 19:03:00,DS05,4,166.32,121.46,20,20.5,delivered
ORD0322052,2025-12-27 08:16:00,DS05,1,31.57,24.71,20,25.7,delivered
ORD0322365,2025-12-31 19:43:00,DS05,1,32.55,24.41,20,7.6,delivered
ORD0322401,2026-01-01 13:20:00,DS05,2,42.62,26.5,20,,delivered
ORD0324080,2026-01-23 10:51:00,DS05,1,71.05,55.53,20,9.7,delivered
ORD0324133,2026-01-24 13:12:00,DS05,1,32.42,22.16,20,11.4,delivered
ORD0324137,2026-01-24 18:00:00,DS05,3,130.75,90.82,20,20.8,delivered
ORD0324183,2026-01-24 15:37:00,DS05,12,343.7,248.38,20,22.1,delivered
ORD0324604,2026-01-30 19:49:00,DS05,4,94.8,67.48,20,19.1,delivered
ORD0324982,2026-02-04 17:59:00,DS05,3,101.07,71.9,20,36.4,cancelled_customer
ORD0325003,2026-02-04 17:04:00,DS05,5,88.53,62.6,20,12.2,delivered
ORD0325117,2026-02-06 21:31:00,DS05,1,15.62,11.52,20,12.9,delivered
ORD0325244,2026-02-07 19:53:00,DS05,1,56.41,42.5,20,24.3,delivered
ORD0325850,2026-02-15 21:19:00,DS05,1,35.96,25.73,20,27.3,delivered
ORD0326099,2026-02-18 01:46:00,DS05,15,479.46,348.67,20,15.2,delivered
ORD0326340,2026-02-20 19:27:00,DS05,3,114.47,81.1,20,17.3,delivered
ORD0326448,2026-02-21 20:09:00,DS05,3,40.47,28.73,20,22.8,delivered
ORD0326790,2026-02-25 00:51:00,DS05,5,117.49,81.77,20,21.3,delivered
ORD0327871,2026-03-07 12:17:00,DS05,3,132.73,92.22,20,29.0,delivered
ORD0328098,2026-03-09 16:15:00,DS05,1,13.39,9.44,20,21.8,delivered
ORD0328104,2026-03-09 22:12:00,DS05,6,88.74,67.19,20,24.8,delivered
ORD0328112,2026-03-09 21:51:00,DS05,12,278.2,201.24,20,25.6,delivered
ORD0328380,2026-03-12 20:02:00,DS05,1,35.96,25.73,20,17.4,delivered
ORD0328922,2026-03-16 21:25:00,DS05,4,108.23,81.37,20,15.4,delivered
ORD0329369,2026-03-20 22:25:00,DS05,5,87.32,64.7,20,8.9,delivered
ORD0329885,2026-03-26 23:58:00,DS05,1,27.56,19.75,20,33.1,delivered
ORD0329984,2026-03-27 19:36:00,DS05,3,55.18,42.76,20,31.1,delivered
ORD0330329,2026-04-01 19:30:00,DS05,2,49.05,35.02,20,19.4,delivered
ORD0330395,2026-04-02 19:48:00,DS05,2,32.39,24.13,20,17.4,delivered
ORD0330692,2026-04-04 11:06:00,DS05,2,50.38,37.28,20,15.7,delivered
ORD0330946,2026-04-08 12:08:00,DS05,1,25.64,18.93,20,8.1,delivered
ORD0331485,2026-04-14 12:44:00,DS05,1,17.61,11.53,20,30.8,cancelled_customer
ORD0331536,2026-04-14 12:27:00,DS05,1,71.05,55.53,20,29.7,delivered
ORD0331699,2026-04-16 13:40:00,DS05,3,88.44,62.48,20,10.2,delivered
ORD0332344,2026-04-24 17:00:00,DS05,1,20.54,13.38,20,18.8,delivered
ORD0332817,2026-04-29 12:55:00,DS05,4,61.35,43.34,20,10.0,delivered
ORD0333312,2026-05-05 21:52:00,DS05,2,34.55,25.41,20,22.9,delivered
ORD0333314,2026-05-05 15:51:00,DS05,5,208.25,159.16,20,32.7,delivered
ORD0333427,2026-05-06 18:08:00,DS05,1,25.5,20.07,20,29.2,delivered
ORD0333510,2026-05-07 20:21:00,DS05,3,38.78,27.97,20,13.3,delivered
ORD0333580,2026-05-08 17:24:00,DS05,1,35.96,25.73,20,20.5,delivered
ORD0333691,2026-05-09 13:40:00,DS05,2,30.2,23.72,20,27.8,delivered
ORD0333741,2026-05-09 22:53:00,DS05,1,9.34,6.97,20,28.9,delivered
ORD0333904,2026-05-11 17:58:00,DS05,2,16.99,12.75,20,20.5,delivered
ORD0334138,2026-05-14 17:30:00,DS05,1,18.54,13.19,20,8.6,delivered
ORD0334334,2026-05-16 20:11:00,DS05,1,19.13,14.64,20,19.8,cancelled_customer
ORD0334371,2026-05-16 07:04:00,DS05,2,28.27,21.21,20,12.5,delivered
ORD0334440,2026-05-17 09:51:00,DS05,3,106.26,80.59,20,15.4,delivered
ORD0335071,2026-05-24 19:20:00,DS05,5,144.94,94.3,20,10.8,delivered
ORD0335411,2026-05-28 21:51:00,DS05,1,22.7,16.38,20,27.4,delivered
ORD0335739,2026-05-31 16:54:00,DS05,4,126.52,91.47,20,14.7,delivered
ORD0336480,2026-06-08 18:33:00,DS05,1,4.78,3.36,20,,delivered
ORD0336523,2026-06-08 12:03:00,DS05,2,87.64,66.82,20,10.4,delivered
ORD0336747,2026-06-11 14:35:00,DS05,7,126.55,92.09,20,12.0,delivered
ORD0336918,2026-06-12 21:53:00,DS05,1,19.13,14.64,20,30.3,delivered
ORD0337437,2026-06-18 19:52:00,DS05,1,7.24,5.7,20,15.7,delivered
ORD0337477,2026-06-19 12:49:00,DS05,2,24.97,16.37,20,28.6,delivered
ORD0337674,2026-06-20 19:58:00,DS05,2,37.64,27.97,20,24.2,delivered
ORD0337766,2026-06-21 07:48:00,DS05,2,25.06,14.49,20,14.2,delivered
ORD0337770,2026-06-21 10:06:00,DS05,2,124.39,85.17,20,18.5,delivered
ORD0337787,2026-06-21 18:15:00,DS05,2,47.86,35.44,20,7.9,delivered
ORD0337930,2026-06-23 12:44:00,DS05,7,136.55,95.1,20,11.8,delivered
ORD0338196,2026-06-26 11:33:00,DS05,8,269.47,191.75,20,14.3,delivered
ORD0338274,2026-06-27 14:08:00,DS05,8,238.28,175.18,20,21.3,delivered
ORD0338278,2026-06-27 19:10:00,DS05,7,169.09,118.33,20,24.1,delivered
ORD0338716,2025-01-07 14:28:00,DS06,1,19.26,11.99,20,15.5,delivered
ORD0339054,2025-01-14 16:21:00,DS06,5,112.9,80.05,20,20.3,delivered
ORD0339277,2025-01-19 19:33:00,DS06,2,13.42,8.98,20,27.5,delivered
ORD0339577,2025-01-25 17:07:00,DS06,9,173.1,124.35,20,22.6,cancelled_customer
ORD0339684,2025-01-27 23:07:00,DS06,2,73.22,54.94,20,21.7,cancelled_customer
ORD0340556,2025-02-14 16:17:00,DS06,5,105.6,76.98,20,25.5,delivered
ORD0340934,2025-02-22 17:25:00,DS06,3,37.27,28.38,20,17.6,delivered
ORD0341030,2025-02-24 17:06:00,DS06,4,100.83,65.45,20,13.9,cancelled_customer
ORD0341498,2025-03-04 22:34:00,DS06,5,136.63,102.39,20,27.6,delivered
ORD0341565,2025-03-05 22:16:00,DS06,2,45.14,31.92,20,16.9,delivered
ORD0342006,2025-03-12 08:59:00,DS06,6,157.0,113.89,20,17.4,delivered
ORD0342022,2025-03-12 20:56:00,DS06,7,206.51,149.21,20,28.8,delivered
ORD0342128,2025-03-14 17:30:00,DS06,4,57.42,41.95,20,20.1,delivered
ORD0342192,2025-03-14 21:44:00,DS06,5,81.67,56.44,20,31.0,delivered
ORD0342748,2025-03-22 00:10:00,DS06,12,349.21,253.46,20,13.3,delivered
ORD0342834,2025-03-23 20:14:00,DS06,2,66.01,46.75,20,16.5,delivered
ORD0342933,2025-03-25 19:46:00,DS06,3,83.74,61.54,20,17.4,delivered
ORD0343163,2025-03-28 07:09:00,DS06,8,161.85,113.23,20,19.1,delivered
ORD0343252,2025-03-29 20:27:00,DS06,2,81.11,58.07,20,26.9,delivered
ORD0343414,2025-04-01 07:46:00,DS06,1,20.86,16.75,20,17.7,delivered
ORD0343667,2025-04-05 12:02:00,DS06,3,91.27,63.36,20,13.3,delivered
ORD0343696,2025-04-05 18:46:00,DS06,3,52.68,34.9,20,19.2,cancelled_customer
ORD0344018,2025-04-12 06:06:00,DS06,1,20.31,14.05,20,12.7,delivered
ORD0344228,2025-04-16 14:27:00,DS06,1,13.42,9.59,20,34.0,delivered
ORD0344648,2025-04-23 13:41:00,DS06,7,218.85,156.69,20,11.1,delivered
ORD0344850,2025-04-26 18:33:00,DS06,2,41.46,31.2,20,17.9,delivered
ORD0344971,2025-04-29 11:37:00,DS06,2,28.19,19.16,20,20.7,delivered
ORD0345249,2025-05-03 19:30:00,DS06,2,84.16,60.49,20,31.1,delivered
ORD0345545,2025-05-09 20:32:00,DS06,2,93.16,65.72,20,21.2,delivered
ORD0345772,2025-05-13 15:49:00,DS06,2,58.23,40.87,20,16.2,delivered
ORD0345946,2025-05-16 21:13:00,DS06,3,101.02,72.29,20,19.3,delivered
ORD0346660,2025-05-27 20:21:00,DS06,1,12.53,9.59,20,13.0,delivered
ORD0346931,2025-05-31 07:02:00,DS06,1,24.71,18.9,20,21.0,delivered
ORD0346983,2025-06-01 21:36:00,DS06,3,47.85,34.22,20,16.3,delivered
ORD0347116,2025-06-04 20:53:00,DS06,4,87.53,62.07,20,23.8,delivered
ORD0347217,2025-06-06 07:54:00,DS06,1,4.96,3.22,20,13.0,cancelled_customer
ORD0347500,2025-06-10 16:06:00,DS06,2,50.76,38.51,20,25.5,delivered
ORD0348322,2025-06-23 02:30:00,DS06,1,56.41,42.5,20,17.6,delivered
ORD0348432,2025-06-25 20:29:00,DS06,3,49.4,33.11,20,23.8,delivered
ORD0348756,2025-06-30 18:44:00,DS06,6,131.59,90.77,20,24.6,delivered
ORD0348940,2025-07-03 10:20:00,DS06,1,19.13,14.64,20,28.5,delivered
ORD0349115,2025-07-06 18:53:00,DS06,3,69.13,49.08,20,25.0,delivered
ORD0349160,2025-07-06 17:46:00,DS06,1,9.17,7.18,20,14.3,delivered
ORD0349269,2025-07-08 14:49:00,DS06,11,275.6,190.31,20,18.2,delivered
ORD0349325,2025-07-09 13:30:00,DS06,1,20.54,13.38,20,20.0,delivered
ORD0349797,2025-07-17 15:11:00,DS06,2,22.32,14.86,20,15.7,cancelled_customer
ORD0350527,2025-07-28 20:31:00,DS06,1,3.24,2.19,20,15.9,delivered
ORD0350824,2025-08-02 22:32:00,DS06,2,41.7,31.04,20,21.0,delivered
ORD0351073,2025-08-05 20:03:00,DS06,3,121.98,91.9,20,19.3,delivered
ORD0351422,2025-08-11 10:13:00,DS06,1,71.05,55.53,20,23.0,delivered
ORD0351985,2025-08-20 08:52:00,DS06,2,50.34,34.5,20,10.5,delivered
ORD0352432,2025-08-26 15:07:00,DS06,3,29.83,21.18,20,18.1,cancelled_customer
ORD0352528,2025-08-28 14:47:00,DS06,7,200.95,148.57,20,21.5,delivered
ORD0352593,2025-08-29 17:58:00,DS06,6,221.62,160.29,20,18.4,delivered
ORD0352598,2025-08-29 23:47:00,DS06,1,72.8,56.35,20,24.4,delivered
ORD0352858,2025-09-02 20:25:00,DS06,1,15.62,11.52,20,30.7,delivered
ORD0352915,2025-09-03 10:40:00,DS06,3,46.07,33.42,20,14.2,delivered
ORD0353039,2025-09-05 21:05:00,DS06,1,19.97,14.33,20,17.8,delivered
ORD0353610,2025-09-14 20:59:00,DS06,2,30.46,23.29,20,34.4,delivered
ORD0353808,2025-09-17 11:46:00,DS06,2,37.88,26.48,20,17.7,delivered
ORD0353881,2025-09-18 13:00:00,DS06,1,13.42,9.59,20,15.0,delivered
ORD0354019,2025-09-20 15:15:00,DS06,2,37.26,25.52,20,13.9,delivered
ORD0354667,2025-10-01 21:36:00,DS06,1,15.63,9.4,20,15.5,delivered
ORD0354796,2025-10-03 21:39:00,DS06,2,54.65,40.26,20,18.6,delivered
ORD0354835,2025-10-04 10:06:00,DS06,8,194.69,142.39,20,15.8,delivered
ORD0354848,2025-10-04 14:42:00,DS06,2,69.2,47.95,20,16.7,delivered
ORD0355135,2025-10-09 12:48:00,DS06,3,67.75,48.12,20,18.6,delivered
ORD0355161,2025-10-09 11:22:00,DS06,1,14.84,10.47,20,30.7,delivered
ORD0355201,2025-10-10 12:51:00,DS06,3,53.81,41.56,20,26.6,delivered
ORD0355209,2025-10-10 18:48:00,DS06,3,73.62,56.45,20,13.6,delivered
ORD0355392,2025-10-13 19:47:00,DS06,1,9.34,6.97,20,34.4,delivered
ORD0355407,2025-10-13 08:53:00,DS06,2,27.88,20.16,20,25.7,delivered
ORD0356034,2025-10-24 14:12:00,DS06,1,20.31,14.05,20,18.7,delivered
ORD0356647,2025-11-03 19:01:00,DS06,5,129.23,94.85,20,13.2,delivered
ORD0356933,2025-11-08 20:31:00,DS06,1,17.72,12.83,20,12.3,delivered
ORD0357159,2025-11-12 10:58:00,DS06,2,68.93,52.43,20,28.0,delivered
ORD0357388,2025-11-16 08:23:00,DS06,1,4.96,3.22,20,14.8,delivered
ORD0357638,2025-11-21 14:58:00,DS06,4,108.62,81.98,20,21.5,delivered
ORD0358025,2025-11-27 17:34:00,DS06,3,88.8,66.31,20,18.8,delivered
ORD0358047,2025-11-28 10:50:00,DS06,2,25.05,19.52,20,20.4,delivered
ORD0358298,2025-12-02 19:56:00,DS06,12,331.07,247.57,20,18.1,delivered
ORD0358662,2025-12-08 22:19:00,DS06,6,199.56,141.63,20,10.3,delivered
ORD0358818,2025-12-11 21:03:00,DS06,2,38.99,25.76,20,36.9,delivered
ORD0358924,2025-12-13 20:07:00,DS06,2,58.06,41.08,20,5.9,delivered
ORD0359101,2025-12-17 20:34:00,DS06,1,13.42,9.59,20,12.1,delivered
ORD0359161,2025-12-18 12:11:00,DS06,1,10.8,6.97,20,33.0,delivered
ORD0359645,2025-12-26 11:22:00,DS06,2,22.1,14.93,20,16.8,delivered
ORD0359913,2025-12-30 19:04:00,DS06,1,9.15,6.63,20,22.8,delivered
ORD0359954,2025-12-31 22:45:00,DS06,3,110.35,80.95,20,21.4,delivered
ORD0360443,2026-01-09 17:06:00,DS06,1,14.84,10.47,20,14.8,delivered
ORD0360985,2026-01-18 18:19:00,DS06,2,31.06,21.88,20,30.6,delivered
ORD0361351,2026-01-24 21:58:00,DS06,5,111.08,75.48,20,17.3,delivered
ORD0361707,2026-01-31 19:21:00,DS06,1,20.86,16.75,20,27.9,delivered
ORD0361885,2026-02-03 16:11:00,DS06,5,227.04,168.92,20,20.0,delivered
ORD0362093,2026-02-06 21:36:00,DS06,1,15.62,11.52,20,29.8,delivered
ORD0362234,2026-02-09 09:09:00,DS06,5,95.07,67.29,20,18.0,delivered
ORD0362276,2026-02-09 13:46:00,DS06,3,43.43,32.26,20,21.3,delivered
ORD0362302,2026-02-10 12:34:00,DS06,3,58.21,39.08,20,18.6,delivered
ORD0362442,2026-02-12 10:01:00,DS06,4,83.19,57.83,20,29.3,delivered
ORD0362486,2026-02-13 07:55:00,DS06,6,143.92,106.51,20,26.2,delivered
ORD0362487,2026-02-13 09:57:00,DS06,2,23.75,15.69,20,16.8,delivered
ORD0362821,2026-02-18 08:00:00,DS06,3,132.08,96.28,20,17.7,delivered
ORD0363069,2026-02-21 01:36:00,DS06,5,149.01,103.4,20,14.5,delivered
ORD0363098,2026-02-21 18:14:00,DS06,6,204.24,154.49,20,13.0,delivered
ORD0363220,2026-02-23 20:14:00,DS06,6,131.38,90.72,20,32.1,delivered
ORD0363248,2026-02-24 19:14:00,DS06,6,123.02,87.96,20,29.7,cancelled_customer
ORD0363742,2026-03-01 23:11:00,DS06,11,317.37,223.04,20,28.3,delivered
ORD0364515,2026-03-11 22:58:00,DS06,1,25.64,18.93,20,10.1,cancelled_customer
ORD0364534,2026-03-11 20:44:00,DS06,9,278.69,207.87,20,10.2,delivered
ORD0365554,2026-03-23 11:20:00,DS06,3,66.04,47.9,20,26.8,delivered
ORD0365889,2026-03-28 13:18:00,DS06,3,102.53,78.72,20,32.7,delivered
ORD0366287,2026-04-04 09:07:00,DS06,2,78.04,45.21,20,20.3,delivered
ORD0366387,2026-04-05 20:54:00,DS06,1,19.13,14.64,20,32.8,delivered
ORD0366663,2026-04-10 08:16:00,DS06,4,123.21,84.72,20,15.4,delivered
ORD0366704,2026-04-10 09:09:00,DS06,2,16.52,11.5,20,15.1,delivered
ORD0367114,2026-04-16 23:33:00,DS06,1,5.09,3.56,20,32.1,delivered
ORD0367120,2026-04-17 09:57:00,DS06,1,21.67,13.81,20,14.9,delivered
ORD0367539,2026-04-23 18:52:00,DS06,3,106.59,66.86,20,13.3,delivered
ORD0367658,2026-04-24 23:48:00,DS06,7,190.81,132.26,20,19.5,delivered
ORD0367795,2026-04-26 11:58:00,DS06,4,93.03,64.32,20,34.1,delivered
ORD0367923,2026-04-29 09:37:00,DS06,3,80.28,59.64,20,14.3,delivered
ORD0368175,2026-05-02 00:35:00,DS06,7,184.64,135.29,20,12.3,delivered
ORD0368316,2026-05-04 12:59:00,DS06,2,21.67,16.56,20,17.1,delivered
ORD0368365,2026-05-05 18:22:00,DS06,1,19.13,14.64,20,15.9,delivered
ORD0368421,2026-05-06 08:42:00,DS06,1,4.0,3.14,20,18.2,delivered
ORD0368814,2026-05-12 11:01:00,DS06,7,247.57,176.26,20,21.0,delivered
ORD0368906,2026-05-13 13:54:00,DS06,4,105.28,76.03,20,51.1,delivered
ORD0369051,2026-05-15 15:55:00,DS06,4,87.15,58.59,20,33.2,delivered
ORD0369098,2026-05-16 13:43:00,DS06,3,54.88,37.01,20,25.1,delivered
ORD0369241,2026-05-18 21:32:00,DS06,3,120.17,89.1,20,24.2,delivered
ORD0369384,2026-05-20 08:43:00,DS06,4,54.63,37.32,20,19.2,delivered
ORD0369815,2026-05-26 09:42:00,DS06,1,25.15,20.09,20,21.7,delivered
ORD0369997,2026-05-28 12:29:00,DS06,3,131.79,98.47,20,14.1,delivered
ORD0370149,2026-05-30 20:32:00,DS06,3,71.9,50.39,20,37.6,delivered
ORD0370179,2026-05-31 10:55:00,DS06,2,13.26,9.5,20,20.6,delivered
ORD0370763,2026-06-08 20:43:00,DS06,10,238.87,170.12,20,26.5,delivered
ORD0371010,2026-06-12 08:40:00,DS06,2,42.77,29.85,20,29.6,delivered
ORD0371105,2026-06-13 20:21:00,DS06,2,9.26,7.01,20,24.3,delivered
ORD0371822,2026-06-23 15:59:00,DS06,4,78.72,55.35,20,14.4,delivered
ORD0371882,2026-06-24 00:22:00,DS06,3,37.11,24.94,20,26.9,delivered
ORD0372541,2025-01-06 12:14:00,DS07,6,124.33,91.71,20,18.9,delivered
ORD0372959,2025-01-11 09:39:00,DS07,3,52.2,37.61,20,26.3,delivered
ORD0373028,2025-01-11 18:53:00,DS07,1,9.15,6.63,20,21.5,delivered
ORD0373296,2025-01-15 17:35:00,DS07,4,100.34,70.16,20,36.6,cancelled_customer
ORD0373345,2025-01-15 11:49:00,DS07,2,61.37,36.52,20,32.0,delivered
ORD0373861,2025-01-20 11:14:00,DS07,2,32.36,22.4,20,18.9,delivered
ORD0374156,2025-01-24 13:18:00,DS07,2,31.78,22.3,20,28.3,delivered
ORD0374323,2025-01-25 18:51:00,DS07,7,179.57,135.18,20,37.6,delivered
ORD0374388,2025-01-26 19:31:00,DS07,7,195.28,138.96,20,31.2,delivered
ORD0375080,2025-02-02 13:25:00,DS07,1,54.08,38.92,20,47.1,delivered
ORD0375711,2025-02-08 15:16:00,DS07,8,142.24,101.03,20,31.7,delivered
ORD0375827,2025-02-09 15:09:00,DS07,1,23.79,18.78,20,36.6,delivered
ORD0375942,2025-02-11 12:16:00,DS07,2,20.67,15.57,20,19.1,delivered
ORD0376051,2025-02-12 21:03:00,DS07,2,37.29,26.41,20,32.0,delivered
ORD0376311,2025-02-14 14:05:00,DS07,2,67.75,50.05,20,18.7,delivered
ORD0376394,2025-02-15 17:30:00,DS07,1,24.74,18.35,20,25.5,delivered
ORD0376510,2025-02-16 22:06:00,DS07,1,4.96,3.22,20,19.1,delivered
ORD0376514,2025-02-16 23:16:00,DS07,2,31.32,24.1,20,39.5,delivered
ORD0376717,2025-02-19 13:06:00,DS07,1,7.24,5.7,20,25.8,delivered
ORD0377186,2025-02-23 11:38:00,DS07,2,119.89,92.21,20,33.0,delivered
ORD0377567,2025-02-27 18:02:00,DS07,3,43.98,32.36,20,59.9,delivered
ORD0377784,2025-03-01 21:35:00,DS07,3,43.9,32.79,20,29.5,delivered
ORD0377786,2025-03-01 17:20:00,DS07,2,29.69,20.01,20,25.1,delivered
ORD0378254,2025-03-05 13:17:00,DS07,4,86.79,63.52,20,32.2,delivered
ORD0378861,2025-03-09 23:57:00,DS07,4,102.42,68.69,20,16.0,delivered
ORD0378996,2025-03-10 19:38:00,DS07,2,40.72,31.34,20,37.4,delivered
ORD0379155,2025-03-11 16:23:00,DS07,3,93.68,70.44,20,23.1,delivered
ORD0379177,2025-03-12 16:25:00,DS07,5,130.44,99.06,20,31.1,delivered
ORD0379435,2025-03-14 17:19:00,DS07,5,121.83,93.58,20,34.8,delivered
ORD0379604,2025-03-14 22:40:00,DS07,1,3.24,2.19,20,15.2,delivered
ORD0380452,2025-03-21 17:20:00,DS07,3,37.02,24.35,20,43.4,delivered
ORD0380994,2025-03-24 20:49:00,DS07,1,32.55,24.41,20,34.2,delivered
ORD0381280,2025-03-27 11:33:00,DS07,1,3.24,2.19,20,24.2,delivered
ORD0381573,2025-03-28 12:08:00,DS07,2,18.64,14.58,20,27.5,delivered
ORD0381667,2025-03-29 19:32:00,DS07,2,27.14,20.56,20,44.0,delivered
ORD0381884,2025-03-30 11:03:00,DS07,3,147.75,112.04,20,19.0,delivered
ORD0381925,2025-03-30 12:02:00,DS07,1,19.38,13.83,20,24.9,delivered
ORD0382015,2025-03-31 12:48:00,DS07,3,120.68,88.83,20,26.8,delivered
ORD0382023,2025-03-31 21:14:00,DS07,5,248.42,187.57,20,56.1,delivered
ORD0382445,2025-04-04 00:29:00,DS07,2,33.91,25.53,20,42.4,delivered
ORD0382933,2025-04-09 10:20:00,DS07,2,40.89,30.25,20,32.5,delivered
ORD0382952,2025-04-09 09:04:00,DS07,2,89.59,68.72,20,23.6,cancelled_customer
ORD0383314,2025-04-12 08:16:00,DS07,3,52.65,38.33,20,21.6,delivered
ORD0383349,2025-04-12 11:54:00,DS07,1,31.95,24.92,20,24.0,delivered
ORD0383402,2025-04-12 01:49:00,DS07,8,163.07,117.19,20,25.6,delivered
