date,store_id,active_captains,orders_placed,orders_delivered,avg_delivery_min,capacity_orders,utilisation_pct,fleet_cost_aed
2026-04-22,DS08,6,80,78,20.5,108,74.1,876.0
2026-04-23,DS02,8,131,130,19.8,144,91.0,1220.0
2026-04-23,DS03,13,189,183,18.9,234,80.8,1926.0
2026-04-23,DS07,6,140,124,32.5,108,129.6,968.0
2026-04-24,DS01,13,199,197,20.1,234,85.0,1954.0
2026-04-24,DS04,10,130,127,21.4,180,72.2,1454.0
2026-04-24,DS05,7,101,99,18.7,126,80.2,1038.0
2026-04-24,DS06,5,76,71,22.3,90,84.4,742.0
2026-04-24,DS08,7,104,102,20.4,126,82.5,1044.0
2026-04-25,DS01,13,193,192,19.2,234,82.5,1944.0
2026-04-25,DS03,15,224,222,19.9,270,83.0,2244.0
2026-04-25,DS07,7,152,142,32.9,126,120.6,1124.0
2026-04-25,DS08,7,104,103,20.4,126,82.5,1046.0
2026-04-26,DS01,9,140,139,20.6,162,86.4,1358.0
2026-04-26,DS02,8,123,116,19.5,144,85.4,1192.0
2026-04-26,DS05,6,82,81,20.7,108,75.9,882.0
2026-04-27,DS01,8,117,116,19.9,144,81.2,1192.0
2026-04-27,DS06,4,52,52,20.0,72,72.2,584.0
2026-04-28,DS01,10,131,128,19.5,180,72.8,1456.0
2026-04-28,DS03,11,157,154,19.2,198,79.3,1628.0
2026-04-28,DS04,6,94,92,21.0,108,87.0,904.0
2026-04-28,DS05,5,74,69,21.4,90,82.2,738.0
2026-04-28,DS06,4,56,54,21.6,72,77.8,588.0
2026-04-28,DS08,5,78,77,21.3,90,86.7,754.0
2026-04-29,DS03,12,177,175,18.6,216,81.9,1790.0
2026-04-29,DS04,6,96,96,20.2,108,88.9,912.0
2026-04-29,DS05,5,70,68,20.3,90,77.8,736.0
2026-04-29,DS06,4,65,63,20.3,72,90.3,606.0
2026-04-29,DS08,5,70,67,20.5,90,77.8,734.0
2026-04-30,DS02,8,126,123,20.6,144,87.5,1206.0
2026-04-30,DS04,8,116,112,20.7,144,80.6,1184.0
2026-04-30,DS05,5,83,79,20.1,90,92.2,758.0
2026-04-30,DS06,4,63,62,21.1,72,87.5,604.0
2026-04-30,DS07,6,133,130,31.9,108,123.1,980.0
2026-04-30,DS08,7,102,101,22.0,126,81.0,1042.0
2026-05-01,DS01,12,187,181,20.1,216,86.6,1802.0
2026-05-01,DS02,11,167,162,21.1,198,84.3,1644.0
2026-05-01,DS03,17,241,234,17.9,306,78.8,2508.0
2026-05-01,DS07,7,161,153,32.0,126,127.8,1146.0
2026-05-02,DS01,13,200,194,19.7,234,85.5,1948.0
2026-05-02,DS02,9,144,140,19.4,162,88.9,1360.0
2026-05-02,DS03,16,234,228,19.2,288,81.2,2376.0
2026-05-02,DS05,8,114,111,20.3,144,79.2,1182.0
2026-05-02,DS06,5,82,79,22.0,90,91.1,758.0
2026-05-03,DS04,7,102,101,20.1,126,81.0,1042.0
2026-05-03,DS05,6,92,88,20.6,108,85.2,896.0
2026-05-03,DS06,5,67,64,22.1,90,74.4,728.0
2026-05-03,DS08,6,85,81,20.1,108,78.7,882.0
2026-05-04,DS02,7,101,100,19.6,126,80.2,1040.0
2026-05-04,DS08,5,70,65,22.7,90,77.8,730.0
2026-05-05,DS03,10,151,150,18.4,180,83.9,1500.0
2026-05-05,DS05,5,77,77,20.8,90,85.6,754.0
2026-05-05,DS06,3,50,48,20.3,54,92.6,456.0
2026-05-05,DS07,4,112,98,33.4,72,155.6,676.0
2026-05-06,DS01,10,145,139,19.4,180,80.6,1478.0
2026-05-06,DS02,7,124,121,19.8,126,98.4,1082.0
2026-05-06,DS05,6,92,92,19.8,108,85.2,904.0
2026-05-06,DS07,5,118,106,30.5,90,131.1,812.0
2026-05-07,DS05,6,79,76,20.4,108,73.1,872.0
2026-05-07,DS06,5,73,72,19.9,90,81.1,744.0
2026-05-07,DS07,5,136,122,31.5,90,151.1,844.0
2026-05-07,DS08,7,95,92,22.0,126,75.4,1024.0
2026-05-08,DS02,11,152,149,19.7,198,76.8,1618.0
2026-05-08,DS05,7,105,105,20.5,126,83.3,1050.0
2026-05-08,DS08,8,121,117,19.6,144,84.0,1194.0
2026-05-09,DS04,9,136,131,19.5,162,84.0,1342.0
2026-05-09,DS06,7,93,92,21.7,126,73.8,1024.0
2026-05-09,DS07,7,171,155,31.7,126,135.7,1150.0
2026-05-10,DS07,6,121,113,31.4,108,112.0,946.0
2026-05-10,DS08,6,92,91,20.3,108,85.2,902.0
2026-05-11,DS01,8,128,125,19.7,144,88.9,1210.0
2026-05-11,DS02,7,108,104,19.0,126,85.7,1048.0
2026-05-12,DS02,8,111,111,18.7,144,77.1,1182.0
2026-05-12,DS03,11,158,157,18.0,198,79.8,1634.0
2026-05-12,DS04,6,91,88,19.8,108,84.3,896.0
2026-05-12,DS08,5,76,75,20.9,90,84.4,750.0
2026-05-13,DS03,12,181,180,18.6,216,83.8,1800.0
2026-05-13,DS06,5,69,65,21.0,90,76.7,730.0
2026-05-13,DS07,5,119,110,31.2,90,132.2,820.0
2026-05-13,DS08,6,80,79,21.2,108,74.1,878.0
2026-05-14,DS02,10,146,144,20.5,180,81.1,1488.0
2026-05-14,DS03,13,189,188,19.5,234,80.8,1936.0
2026-05-14,DS07,6,137,127,31.2,108,126.9,974.0
2026-05-14,DS08,6,88,83,21.0,108,81.5,886.0
2026-05-15,DS01,14,205,202,19.9,252,81.3,2084.0
2026-05-15,DS05,8,122,119,20.2,144,84.7,1198.0
2026-05-15,DS06,6,87,85,21.1,108,80.6,890.0
2026-05-15,DS08,8,117,114,20.0,144,81.2,1188.0
2026-05-16,DS01,14,199,192,19.5,252,79.0,2064.0
2026-05-16,DS02,11,157,155,20.3,198,79.3,1630.0
2026-05-16,DS05,7,108,103,20.8,126,85.7,1046.0
2026-05-16,DS06,6,86,82,21.0,108,79.6,884.0
2026-05-17,DS01,9,147,145,19.5,162,90.7,1370.0
2026-05-17,DS02,9,129,125,19.6,162,79.6,1330.0
2026-05-17,DS04,8,118,115,21.1,144,81.9,1190.0
2026-05-17,DS06,4,56,55,22.3,72,77.8,590.0
2026-05-18,DS08,6,80,79,21.0,108,74.1,878.0
2026-05-19,DS02,8,114,113,20.4,144,79.2,1186.0
2026-05-19,DS04,7,105,99,20.2,126,83.3,1038.0
2026-05-19,DS06,4,58,58,22.6,72,80.6,596.0
2026-05-20,DS01,9,139,136,19.3,162,85.8,1352.0
2026-05-20,DS02,8,112,109,20.0,144,77.8,1178.0
2026-05-20,DS04,8,112,108,19.7,144,77.8,1176.0
2026-05-21,DS02,10,137,135,19.2,180,76.1,1470.0
2026-05-21,DS03,13,189,186,19.8,234,80.8,1932.0
2026-05-21,DS04,7,109,108,20.1,126,86.5,1056.0
2026-05-21,DS05,6,96,95,19.1,108,88.9,910.0
2026-05-21,DS08,7,92,90,20.7,126,73.0,1020.0
2026-05-22,DS05,8,114,112,20.0,144,79.2,1184.0
2026-05-23,DS02,12,161,157,20.2,216,74.5,1754.0
2026-05-23,DS08,8,120,118,21.0,144,83.3,1196.0
2026-05-24,DS02,8,130,128,20.3,144,90.3,1216.0
2026-05-24,DS08,6,90,87,22.0,108,83.3,894.0
2026-05-25,DS03,12,156,150,19.1,216,72.2,1740.0
2026-05-26,DS01,9,141,137,19.6,162,87.0,1354.0
2026-05-26,DS04,7,105,103,21.9,126,83.3,1046.0
2026-05-26,DS07,5,124,118,31.2,90,137.8,836.0
2026-05-27,DS01,10,140,138,19.2,180,77.8,1476.0
2026-05-27,DS04,8,113,112,20.3,144,78.5,1184.0
2026-05-27,DS07,6,136,121,32.1,108,125.9,962.0
2026-05-27,DS08,6,85,83,21.4,108,78.7,886.0
2026-05-28,DS01,10,157,155,19.1,180,87.2,1510.0
2026-05-28,DS03,13,193,187,19.4,234,82.5,1934.0
2026-05-28,DS06,5,73,71,19.2,90,81.1,742.0
2026-05-28,DS08,7,100,96,20.5,126,79.4,1032.0
2026-05-29,DS02,10,156,155,19.5,180,86.7,1510.0
2026-05-29,DS03,19,249,242,19.1,342,72.8,2764.0
2026-05-29,DS06,5,82,81,23.1,90,91.1,762.0
2026-05-29,DS08,7,106,102,20.5,126,84.1,1044.0
2026-05-30,DS01,15,212,205,20.0,270,78.5,2210.0
2026-05-30,DS04,9,136,135,21.1,162,84.0,1350.0
2026-05-30,DS07,6,161,150,30.5,108,149.1,1020.0
2026-05-30,DS08,8,112,110,19.9,144,77.8,1180.0
2026-05-31,DS02,9,125,119,20.3,162,77.2,1318.0
2026-05-31,DS03,12,182,178,18.2,216,84.3,1796.0
2026-05-31,DS04,9,119,117,20.0,162,73.5,1314.0
2026-05-31,DS05,7,94,92,20.7,126,74.6,1024.0
2026-05-31,DS06,4,67,67,21.5,72,93.1,614.0
2026-06-01,DS02,7,102,99,19.9,126,81.0,1038.0
2026-06-01,DS03,11,154,153,19.4,198,77.8,1626.0
2026-06-01,DS04,7,85,83,19.4,126,67.5,1006.0
2026-06-01,DS08,6,86,84,20.6,108,79.6,888.0
2026-06-02,DS05,6,79,78,20.5,108,73.1,876.0
2026-06-02,DS06,4,60,60,20.9,72,83.3,600.0
2026-06-03,DS02,10,134,133,18.7,180,74.4,1466.0
2026-06-03,DS04,8,107,103,21.9,144,74.3,1166.0
2026-06-03,DS07,6,133,122,32.1,108,123.1,964.0
2026-06-03,DS08,6,90,85,20.4,108,83.3,890.0
2026-06-04,DS01,12,154,152,19.8,216,71.3,1744.0
2026-06-04,DS02,9,123,122,20.0,162,75.9,1324.0
2026-06-04,DS03,14,204,194,19.1,252,81.0,2068.0
2026-06-04,DS06,5,73,70,22.8,90,81.1,740.0
2026-06-04,DS07,7,144,134,31.0,126,114.3,1108.0
2026-06-05,DS03,18,259,252,20.0,324,79.9,2664.0
2026-06-05,DS08,8,112,105,21.2,144,77.8,1170.0
2026-06-06,DS02,10,162,161,19.8,180,90.0,1522.0
2026-06-06,DS08,7,112,108,21.1,126,88.9,1056.0
2026-06-07,DS02,10,136,135,20.1,180,75.6,1470.0
2026-06-08,DS05,6,78,74,21.3,108,72.2,868.0
2026-06-09,DS02,8,116,116,19.8,144,80.6,1192.0
2026-06-09,DS04,7,99,96,21.9,126,78.6,1032.0
2026-06-09,DS06,5,64,63,20.5,90,71.1,726.0
2026-06-10,DS01,9,151,149,19.8,162,93.2,1378.0
2026-06-10,DS03,13,185,180,19.6,234,79.1,1920.0
2026-06-10,DS05,6,82,79,20.5,108,75.9,878.0
2026-06-11,DS01,11,167,165,19.2,198,84.3,1650.0
2026-06-11,DS02,9,133,130,20.1,162,82.1,1340.0
2026-06-11,DS03,14,215,211,18.4,252,85.3,2102.0
2026-06-11,DS04,8,124,123,20.3,144,86.1,1206.0
2026-06-11,DS05,7,92,89,19.6,126,73.0,1018.0
2026-06-11,DS06,5,72,72,21.1,90,80.0,744.0
2026-06-11,DS07,6,136,120,31.9,108,125.9,960.0
2026-06-12,DS02,12,176,173,20.3,216,81.5,1786.0
2026-06-12,DS03,19,275,272,19.1,342,80.4,2824.0
2026-06-12,DS05,9,131,127,20.0,162,80.9,1334.0
2026-06-13,DS01,14,203,199,19.2,252,80.6,2078.0
2026-06-13,DS03,16,256,253,19.0,288,88.9,2426.0
2026-06-13,DS04,12,153,151,21.1,216,70.8,1742.0
2026-06-13,DS05,8,112,108,18.3,144,77.8,1176.0
2026-06-13,DS08,8,117,114,20.4,144,81.2,1188.0
2026-06-14,DS03,14,198,195,18.3,252,78.6,2070.0
2026-06-14,DS05,6,92,90,18.9,108,85.2,900.0
2026-06-14,DS07,7,143,133,31.2,126,113.5,1106.0
2026-06-15,DS01,9,129,129,20.1,162,79.6,1338.0
2026-06-15,DS05,5,84,82,19.2,90,93.3,764.0
2026-06-15,DS07,5,118,108,31.0,90,131.1,816.0
2026-06-15,DS08,5,74,72,21.3,90,82.2,744.0
2026-06-16,DS01,9,137,131,19.1,162,84.6,1342.0
2026-06-16,DS03,14,174,168,18.3,252,69.0,2016.0
2026-06-17,DS01,10,151,148,19.2,180,83.9,1496.0
2026-06-18,DS07,6,135,129,33.4,108,125.0,978.0
2026-06-18,DS08,6,89,87,22.4,108,82.4,894.0
2026-06-19,DS02,11,169,167,19.2,198,85.4,1654.0
2026-06-19,DS03,18,261,255,19.1,324,80.6,2670.0
2026-06-19,DS06,6,86,84,20.7,108,79.6,888.0
2026-06-20,DS03,19,253,247,19.2,342,74.0,2774.0
2026-06-20,DS06,6,89,81,21.3,108,82.4,882.0
2026-06-20,DS07,8,179,164,31.1,144,124.3,1288.0
2026-06-21,DS02,9,141,138,19.1,162,87.0,1356.0
2026-06-21,DS04,8,111,110,20.2,144,77.1,1180.0
2026-06-21,DS05,7,95,92,20.6,126,75.4,1024.0
2026-06-22,DS02,8,108,107,20.5,144,75.0,1174.0
2026-06-22,DS03,11,160,159,18.2,198,80.8,1638.0
2026-06-22,DS05,4,61,58,20.1,72,84.7,596.0
2026-06-23,DS01,9,152,151,19.7,162,93.8,1382.0
2026-06-23,DS03,13,184,177,19.2,234,78.6,1914.0
2026-06-23,DS04,8,111,105,19.9,144,77.1,1170.0
2026-06-23,DS05,5,73,72,21.0,90,81.1,744.0
2026-06-23,DS08,6,83,80,21.1,108,76.9,880.0
2026-06-24,DS01,11,155,148,19.0,198,78.3,1616.0
2026-06-25,DS01,11,156,154,19.7,198,78.8,1628.0
2026-06-25,DS06,5,66,64,22.0,90,73.3,728.0
2026-06-25,DS07,8,164,148,31.4,144,113.9,1256.0
2026-06-25,DS08,6,88,84,20.7,108,81.5,888.0
2026-06-26,DS04,11,159,157,19.3,198,80.3,1634.0
2026-06-27,DS01,15,204,201,20.1,270,75.6,2202.0
2026-06-27,DS02,10,151,146,20.3,180,83.9,1492.0
2026-06-27,DS03,21,266,259,18.9,378,70.4,3038.0
2026-06-27,DS05,8,119,118,19.9,144,82.6,1196.0
2026-06-27,DS06,6,84,82,21.4,108,77.8,884.0
2026-06-27,DS07,9,186,174,30.6,162,114.8,1428.0
2026-06-28,DS01,11,171,168,19.9,198,86.4,1656.0
2026-06-28,DS04,8,119,115,20.5,144,82.6,1190.0
2026-06-28,DS07,6,138,131,31.6,108,127.8,982.0
2026-06-29,DS01,9,138,138,20.1,162,85.2,1356.0
2026-06-29,DS04,7,101,97,20.5,126,80.2,1034.0
2026-06-29,DS05,6,82,81,19.7,108,75.9,882.0
2026-06-29,DS06,5,65,61,22.3,90,72.2,722.0
2026-06-30,DS03,12,184,182,18.3,216,85.2,1804.0
2026-06-30,DS04,8,109,104,19.6,144,75.7,1168.0
2026-06-30,DS06,5,61,57,20.6,90,67.8,714.0
2026-06-30,DS07,6,120,113,31.6,108,111.1,946.0
2026-06-30,DS08,5,82,82,21.2,90,91.1,764.0
