po_id,supplier_id,store_id,sku_id,order_date,promised_date,received_date,qty_ordered,qty_received,unit_cost_aed,po_value_aed
PO0057998,SUP08,DS04,SKU0257,2026-02-04,2026-02-11,2026-02-11,11,11,30.99,340.89
PO0058049,SUP07,DS04,SKU0195,2025-03-24,2025-03-29,2025-03-29,18,18,10.67,192.06
PO0058058,SUP07,DS04,SKU0195,2025-04-28,2025-05-03,2025-05-03,18,18,10.67,192.06
PO0058205,SUP02,DS04,SKU0049,2025-09-08,2025-09-10,2025-09-10,15,15,4.82,72.3
PO0058458,SUP08,DS04,SKU0236,2025-11-10,2025-11-17,2025-11-17,12,12,7.43,89.16
PO0058486,SUP08,DS04,SKU0236,2026-02-25,2026-03-04,2026-03-04,12,12,7.43,89.16
PO0058608,SUP08,DS04,SKU0242,2025-11-24,2025-12-01,2025-12-01,12,12,11.11,133.32
PO0058693,SUP08,DS04,SKU0251,2025-05-05,2025-05-12,2025-05-12,18,18,9.4,169.2
PO0058716,SUP08,DS04,SKU0251,2025-07-30,2025-08-06,2025-08-06,12,12,9.4,112.8
PO0058996,SUP08,DS04,SKU0230,2026-01-26,2026-02-02,2026-02-02,11,11,25.78,283.58
PO0059044,SUP07,DS04,SKU0200,2025-03-31,2025-04-05,2025-04-05,11,11,37.61,413.71
PO0059194,SUP08,DS04,SKU0225,2025-09-08,2025-09-15,2025-09-17,16,16,15.57,249.12
PO0059231,SUP08,DS04,SKU0225,2026-03-02,2026-03-09,2026-03-11,16,16,15.57,249.12
PO0059257,SUP08,DS04,SKU0225,2026-06-15,2026-06-22,2026-06-22,16,13,15.57,249.12
PO0059287,SUP02,DS04,SKU0046,2025-06-04,2025-06-06,2025-06-06,11,11,5.49,60.39
PO0059461,SUP04,DS04,SKU0092,2026-03-23,2026-03-24,2026-03-24,8,8,13.24,105.92
PO0059688,SUP08,DS04,SKU0260,2026-02-02,2026-02-09,2026-02-09,10,10,37.49,374.9
PO0059758,SUP08,DS04,SKU0264,2025-09-08,2025-09-15,2025-09-15,12,12,37.12,445.44
PO0059858,SUP08,DS04,SKU0226,2025-10-22,2025-10-29,2025-10-29,12,12,19.38,232.56
PO0059893,SUP08,DS04,SKU0226,2026-05-04,2026-05-11,2026-05-11,12,12,19.38,232.56
PO0059942,SUP06,DS04,SKU0156,2026-02-23,2026-03-01,2026-03-01,24,24,6.97,167.28
PO0060004,SUP04,DS04,SKU0086,2025-07-30,2025-07-31,2025-07-31,7,7,12.37,86.59
PO0060058,SUP04,DS04,SKU0086,2026-03-11,2026-03-12,2026-03-12,7,7,12.37,86.59
PO0060111,SUP01,DS04,SKU0022,2025-04-09,2025-04-11,2025-04-11,9,9,11.52,103.68
PO0060134,SUP01,DS04,SKU0022,2025-07-28,2025-07-30,2025-07-30,9,9,11.52,103.68
PO0060235,SUP07,DS04,SKU0198,2025-06-30,2025-07-05,2025-07-05,11,11,16.38,180.18
PO0060285,SUP07,DS04,SKU0198,2026-04-08,2026-04-13,2026-04-13,11,11,16.38,180.18
PO0060286,SUP07,DS04,SKU0198,2026-04-13,2026-04-18,2026-04-18,11,11,16.38,180.18
PO0060330,SUP06,DS04,SKU0138,2025-08-13,2025-08-19,2025-08-19,16,16,14.33,229.28
PO0060377,SUP07,DS04,SKU0194,2025-02-17,2025-02-22,2025-02-22,7,7,33.9,237.3
PO0060480,SUP07,DS04,SKU0194,2026-05-11,2026-05-16,2026-05-16,14,14,33.9,474.6
PO0060657,SUP05,DS04,SKU0128,2026-04-01,2026-04-05,2026-04-05,16,16,19.75,316.0
PO0060670,SUP04,DS04,SKU0087,2025-01-01,2025-01-02,2025-01-02,6,6,3.56,21.36
PO0060671,SUP04,DS04,SKU0087,2025-01-06,2025-01-07,2025-01-07,6,6,3.56,21.36
PO0060705,SUP04,DS04,SKU0087,2025-06-09,2025-06-10,2025-06-10,6,6,3.56,21.36
PO0060718,SUP04,DS04,SKU0087,2025-07-28,2025-07-29,2025-07-29,6,6,3.56,21.36
PO0060754,SUP04,DS04,SKU0087,2025-12-10,2025-12-11,2025-12-11,6,6,3.56,21.36
PO0060823,SUP02,DS04,SKU0035,2025-03-24,2025-03-26,2025-03-26,11,11,16.75,184.25
PO0060937,SUP02,DS04,SKU0059,2025-07-23,2025-07-25,2025-07-25,10,10,22.04,220.4
PO0061029,SUP03,DS04,SKU0079,2025-07-14,2025-07-17,2025-07-17,16,16,33.15,530.4
PO0061039,SUP03,DS04,SKU0079,2025-09-03,2025-09-06,2025-09-06,8,8,33.15,265.2
PO0061062,SUP03,DS04,SKU0079,2026-02-09,2026-02-12,2026-02-12,8,8,33.15,265.2
PO0061086,SUP03,DS04,SKU0079,2026-06-22,2026-06-25,2026-06-25,16,16,33.15,530.4
PO0061111,SUP01,DS04,SKU0011,2025-05-12,2025-05-14,2025-05-14,10,10,16.51,165.1
PO0061128,SUP01,DS04,SKU0011,2025-08-20,2025-08-22,2025-08-22,10,10,16.51,165.1
PO0061145,SUP01,DS04,SKU0011,2025-11-17,2025-11-19,2025-11-19,10,10,16.51,165.1
PO0061150,SUP01,DS04,SKU0011,2025-12-15,2025-12-17,2025-12-17,10,10,16.51,165.1
PO0061198,SUP02,DS04,SKU0037,2025-03-31,2025-04-02,2025-04-02,17,17,17.45,296.65
PO0061221,SUP02,DS04,SKU0037,2025-10-27,2025-10-29,2025-10-29,17,17,17.45,296.65
PO0061247,SUP02,DS04,SKU0037,2026-05-25,2026-05-27,2026-05-27,17,17,17.45,296.65
PO0061259,SUP06,DS04,SKU0179,2025-02-17,2025-02-23,2025-02-23,7,7,19.74,138.18
PO0061316,SUP06,DS04,SKU0179,2025-11-17,2025-11-23,2025-11-24,14,14,19.74,276.36
PO0061479,SUP03,DS04,SKU0063,2025-01-13,2025-01-16,2025-01-16,5,5,41.59,207.95
PO0061581,SUP03,DS04,SKU0063,2026-06-08,2026-06-11,2026-06-11,10,10,41.59,415.9
PO0061605,SUP01,DS04,SKU0002,2025-05-12,2025-05-14,2025-05-14,12,12,11.62,139.44
PO0061610,SUP01,DS04,SKU0002,2025-06-16,2025-06-18,2025-06-18,12,12,11.62,139.44
PO0061676,SUP04,DS04,SKU0096,2025-01-27,2025-01-28,2025-01-28,9,9,7.28,65.52
PO0061764,SUP04,DS04,SKU0096,2026-04-13,2026-04-14,2026-04-14,9,9,7.28,65.52
PO0061776,SUP04,DS04,SKU0096,2026-06-08,2026-06-09,2026-06-09,9,9,7.28,65.52
PO0061860,SUP04,DS04,SKU0207,2025-12-22,2025-12-23,2025-12-23,6,6,14.97,89.82
PO0061933,SUP04,DS04,SKU0091,2025-06-16,2025-06-17,2025-06-17,9,9,11.99,107.91
PO0061970,SUP04,DS04,SKU0091,2026-02-16,2026-02-17,2026-02-17,9,9,11.99,107.91
PO0062020,SUP04,DS04,SKU0213,2025-04-21,2025-04-22,2025-04-22,6,6,12.99,77.94
PO0062081,SUP04,DS04,SKU0213,2026-01-14,2026-01-15,2026-01-15,6,6,12.99,77.94
PO0062213,SUP03,DS04,SKU0068,2025-04-16,2025-04-19,2025-04-19,8,8,50.9,407.2
PO0062392,SUP06,DS04,SKU0167,2025-10-20,2025-10-26,2025-10-26,10,10,24.32,243.2
PO0062400,SUP06,DS04,SKU0167,2025-12-22,2025-12-28,2025-12-29,10,8,24.32,243.2
PO0062445,SUP04,DS04,SKU0215,2025-03-03,2025-03-04,2025-03-04,7,7,23.43,164.01
PO0062468,SUP04,DS04,SKU0215,2025-06-11,2025-06-12,2025-06-12,7,7,23.43,164.01
PO0062489,SUP04,DS04,SKU0215,2025-09-08,2025-09-09,2025-09-09,7,7,23.43,164.01
PO0062544,SUP04,DS04,SKU0215,2026-04-13,2026-04-14,2026-04-14,7,7,23.43,164.01
PO0062649,SUP07,DS04,SKU0191,2025-05-07,2025-05-12,2025-05-12,10,10,28.89,288.9
PO0062670,SUP07,DS04,SKU0191,2025-10-06,2025-10-11,2025-10-11,10,10,28.89,288.9
PO0062704,SUP07,DS04,SKU0191,2026-05-20,2026-05-25,2026-05-25,10,10,28.89,288.9
PO0062765,SUP08,DS04,SKU0238,2025-11-03,2025-11-10,2025-11-10,7,7,29.64,207.48
PO0062936,SUP05,DS04,SKU0114,2026-06-10,2026-06-14,2026-06-15,20,20,23.03,460.6
PO0062971,SUP06,DS04,SKU0131,2026-05-18,2026-05-24,2026-05-24,19,19,17.2,326.8
PO0063013,SUP05,DS04,SKU0115,2026-03-02,2026-03-06,2026-03-06,16,16,2.42,38.72
PO0063019,SUP05,DS04,SKU0115,2026-05-06,2026-05-10,2026-05-10,16,16,2.42,38.72
PO0063084,SUP07,DS04,SKU0190,2026-04-13,2026-04-18,2026-04-18,9,9,24.75,222.75
PO0063094,SUP07,DS04,SKU0190,2026-06-10,2026-06-15,2026-06-15,9,9,24.75,222.75
PO0063114,SUP03,DS04,SKU0073,2025-03-19,2025-03-22,2025-03-22,4,4,13.21,52.84
PO0063137,SUP03,DS04,SKU0073,2025-07-07,2025-07-10,2025-07-10,4,4,13.21,52.84
PO0063144,SUP03,DS04,SKU0073,2025-08-18,2025-08-21,2025-08-21,8,8,13.21,105.68
PO0063152,SUP03,DS04,SKU0073,2025-09-29,2025-10-02,2025-10-02,8,8,13.21,105.68
PO0063382,SUP03,DS04,SKU0069,2026-05-18,2026-05-21,2026-05-21,8,8,47.96,383.68
PO0063459,SUP01,DS04,SKU0028,2026-01-19,2026-01-21,2026-01-21,8,8,5.7,45.6
PO0063495,SUP07,DS04,SKU0184,2025-04-07,2025-04-12,2025-04-12,12,12,25.34,304.08
PO0063718,SUP01,DS04,SKU0029,2025-08-11,2025-08-13,2025-08-13,8,8,21.46,171.68
PO0063788,SUP01,DS04,SKU0006,2025-05-05,2025-05-07,2025-05-07,10,10,15.7,157.0
PO0063809,SUP01,DS04,SKU0006,2025-09-29,2025-10-01,2025-10-01,10,10,15.7,157.0
PO0063907,SUP06,DS04,SKU0174,2025-03-12,2025-03-18,2025-03-18,7,7,37.74,264.18
PO0064042,SUP03,DS04,SKU0082,2026-04-20,2026-04-23,2026-04-23,7,7,26.06,182.42
PO0064141,SUP01,DS04,SKU0021,2025-02-19,2025-02-21,2025-02-21,7,7,18.1,126.7
PO0064149,SUP01,DS04,SKU0021,2025-04-07,2025-04-09,2025-04-09,7,7,18.1,126.7
PO0064163,SUP01,DS04,SKU0021,2025-07-14,2025-07-16,2025-07-16,7,7,18.1,126.7
PO0064236,SUP06,DS04,SKU0144,2025-09-22,2025-09-28,2025-09-28,14,14,13.18,184.52
PO0064315,SUP06,DS04,SKU0149,2025-10-27,2025-11-02,2025-11-02,24,20,3.75,90.0
PO0064435,SUP01,DS04,SKU0008,2025-12-03,2025-12-05,2025-12-05,12,12,4.5,54.0
PO0064467,SUP08,DS04,SKU0232,2025-03-24,2025-03-31,2025-03-31,10,10,28.23,282.3
PO0064483,SUP08,DS04,SKU0232,2025-08-20,2025-08-27,2025-08-27,10,10,28.23,282.3
PO0064497,SUP08,DS04,SKU0232,2026-01-19,2026-01-26,2026-01-26,10,10,28.23,282.3
PO0064510,SUP08,DS04,SKU0232,2026-05-13,2026-05-20,2026-05-20,10,10,28.23,282.3
PO0064564,SUP01,DS04,SKU0003,2025-11-24,2025-11-26,2025-11-26,7,7,10.36,72.52
PO0064643,SUP01,DS04,SKU0001,2025-10-22,2025-10-24,2025-10-24,6,6,4.07,24.42
PO0064658,SUP01,DS04,SKU0001,2026-01-26,2026-01-28,2026-01-28,6,6,4.07,24.42
PO0064687,SUP06,DS04,SKU0162,2025-03-03,2025-03-09,2025-03-10,11,11,12.83,141.13
PO0064765,SUP01,DS04,SKU0004,2025-09-15,2025-09-17,2025-09-17,9,9,8.6,77.4
PO0064913,SUP06,DS04,SKU0142,2026-04-27,2026-05-03,2026-05-03,13,10,14.45,187.85
PO0065144,SUP01,DS04,SKU0034,2026-02-02,2026-02-04,2026-02-05,10,7,9.2,92.0
PO0065149,SUP01,DS04,SKU0034,2026-03-11,2026-03-13,2026-03-13,10,10,9.2,92.0
PO0065158,SUP01,DS04,SKU0034,2026-05-18,2026-05-20,2026-05-20,10,10,9.2,92.0
PO0065186,SUP02,DS04,SKU0042,2025-12-22,2025-12-24,2025-12-24,17,17,20.8,353.6
PO0065221,SUP02,DS04,SKU0053,2025-12-22,2025-12-24,2025-12-24,15,15,18.78,281.7
PO0065297,SUP08,DS04,SKU0250,2025-06-30,2025-07-07,2025-07-07,7,7,6.1,42.7
PO0065346,SUP08,DS04,SKU0254,2025-04-16,2025-04-23,2025-04-23,11,11,6.75,74.25
PO0065450,SUP06,DS04,SKU0159,2026-01-05,2026-01-11,2026-01-11,9,9,36.68,330.12
PO0065509,SUP04,DS04,SKU0093,2025-05-05,2025-05-06,2025-05-06,10,10,3.65,36.5
PO0065553,SUP04,DS04,SKU0093,2026-03-09,2026-03-10,2026-03-10,10,10,3.65,36.5
PO0065554,SUP04,DS04,SKU0093,2026-03-16,2026-03-17,2026-03-17,10,10,3.65,36.5
PO0065565,SUP04,DS04,SKU0093,2026-06-01,2026-06-02,2026-06-02,10,10,3.65,36.5
PO0065620,SUP04,DS04,SKU0100,2025-04-21,2025-04-22,2025-04-22,10,10,4.5,45.0
PO0065631,SUP04,DS04,SKU0100,2025-07-07,2025-07-08,2025-07-08,10,10,4.5,45.0
PO0065770,SUP04,DS04,SKU0090,2025-12-15,2025-12-16,2025-12-16,10,10,8.38,83.8
PO0065858,SUP03,DS04,SKU0070,2026-02-23,2026-02-26,2026-02-26,5,5,16.1,80.5
PO0065872,SUP03,DS04,SKU0070,2026-05-13,2026-05-16,2026-05-16,5,5,16.1,80.5
PO0065896,SUP04,DS04,SKU0204,2025-04-28,2025-04-29,2025-04-29,7,7,17.64,123.48
PO0065911,SUP04,DS04,SKU0204,2025-08-11,2025-08-12,2025-08-12,7,7,17.64,123.48
PO0065929,SUP04,DS04,SKU0204,2025-12-08,2025-12-09,2025-12-09,7,7,17.64,123.48
PO0065950,SUP04,DS04,SKU0204,2026-04-27,2026-04-28,2026-04-28,7,7,17.64,123.48
PO0065960,SUP04,DS04,SKU0204,2026-06-29,2026-06-30,2026-06-30,7,7,17.64,123.48
PO0066081,SUP08,DS04,SKU0231,2026-06-29,2026-07-06,2026-07-06,6,6,11.92,71.52
PO0066084,SUP06,DS04,SKU0168,2025-01-29,2025-02-04,2025-02-04,11,11,31.15,342.65
PO0066243,SUP06,DS04,SKU0158,2026-04-27,2026-05-03,2026-05-03,6,6,4.87,29.22
PO0066297,SUP03,DS04,SKU0077,2026-02-02,2026-02-05,2026-02-05,6,6,13.69,82.14
PO0066341,SUP08,DS04,SKU0252,2025-10-29,2025-11-05,2025-11-05,9,9,9.75,87.75
PO0066372,SUP01,DS04,SKU0031,2025-02-24,2025-02-26,2025-02-26,7,7,16.56,115.92
PO0066374,SUP01,DS04,SKU0031,2025-03-10,2025-03-12,2025-03-12,7,7,16.56,115.92
PO0066450,SUP03,DS04,SKU0067,2025-03-26,2025-03-29,2025-03-29,7,7,38.13,266.91
PO0066465,SUP03,DS04,SKU0067,2025-08-06,2025-08-09,2025-08-09,7,7,38.13,266.91
PO0066518,SUP02,DS04,SKU0041,2025-09-22,2025-09-24,2025-09-24,16,16,4.33,69.28
PO0066657,SUP02,DS04,SKU0062,2026-06-29,2026-07-01,2026-07-01,14,14,24.92,348.88
PO0066780,SUP04,DS04,SKU0083,2025-06-11,2025-06-12,2025-06-12,6,6,9.98,59.88
PO0066809,SUP04,DS04,SKU0083,2025-12-24,2025-12-25,2025-12-25,6,6,9.98,59.88
PO0066885,SUP04,DS04,SKU0216,2025-09-24,2025-09-25,2025-09-25,4,4,20.81,83.24
PO0066982,SUP03,DS04,SKU0071,2026-05-18,2026-05-21,2026-05-21,8,8,22.16,177.28
PO0067007,SUP07,DS04,SKU0187,2025-09-03,2025-09-08,2025-09-08,8,8,11.03,88.24
PO0067161,SUP03,DS04,SKU0074,2026-05-25,2026-05-28,2026-05-28,4,4,40.02,160.08
PO0067236,SUP08,DS04,SKU0224,2025-12-10,2025-12-17,2025-12-17,7,7,8.95,62.65
PO0067247,SUP08,DS04,SKU0224,2026-05-18,2026-05-25,2026-05-25,7,7,8.95,62.65
PO0067375,SUP04,DS04,SKU0206,2026-05-11,2026-05-12,2026-05-12,7,7,15.1,105.7
PO0067482,SUP04,DS04,SKU0203,2025-05-05,2025-05-06,2025-05-06,5,5,17.48,87.4
PO0067502,SUP04,DS04,SKU0203,2025-09-15,2025-09-16,2025-09-16,5,5,17.48,87.4
PO0067503,SUP04,DS04,SKU0203,2025-09-22,2025-09-23,2025-09-25,5,5,17.48,87.4
PO0067638,SUP08,DS04,SKU0235,2025-02-03,2025-02-10,2025-02-10,8,8,25.33,202.64
PO0067649,SUP08,DS04,SKU0235,2025-08-11,2025-08-18,2025-08-18,8,8,25.33,202.64
PO0067655,SUP08,DS04,SKU0235,2025-11-10,2025-11-17,2025-11-17,8,8,25.33,202.64
PO0067666,SUP08,DS04,SKU0235,2026-04-22,2026-04-29,2026-04-29,8,8,25.33,202.64
PO0067677,SUP05,DS04,SKU0102,2025-07-28,2025-08-01,2025-08-01,21,21,4.38,91.98
PO0067683,SUP05,DS04,SKU0102,2026-04-20,2026-04-24,2026-04-24,21,21,4.38,91.98
PO0067749,SUP08,DS05,SKU0261,2025-05-07,2025-05-14,2025-05-16,21,21,9.59,201.39
PO0067782,SUP08,DS05,SKU0261,2025-09-01,2025-09-08,2025-09-08,56,56,9.59,537.04
PO0067804,SUP08,DS05,SKU0261,2025-11-17,2025-11-24,2025-11-24,42,42,9.59,402.78
PO0067831,SUP08,DS05,SKU0261,2026-02-18,2026-02-25,2026-02-25,35,35,9.59,335.65
PO0067836,SUP08,DS05,SKU0261,2026-03-09,2026-03-16,2026-03-16,49,49,9.59,469.91
PO0067858,SUP08,DS05,SKU0261,2026-05-25,2026-06-01,2026-06-01,56,47,9.59,537.04
PO0067992,SUP06,DS05,SKU0176,2026-03-11,2026-03-17,2026-03-17,24,24,18.93,454.32
PO0068012,SUP06,DS05,SKU0176,2026-05-25,2026-05-31,2026-05-31,60,60,18.93,1135.8
PO0068013,SUP06,DS05,SKU0176,2026-05-27,2026-06-02,2026-06-02,24,20,18.93,454.32
PO0068321,SUP08,DS05,SKU0266,2026-06-01,2026-06-08,2026-06-08,42,42,55.53,2332.26
PO0068357,SUP05,DS05,SKU0117,2025-04-23,2025-04-27,2025-04-27,22,22,6.63,145.86
PO0068423,SUP05,DS05,SKU0117,2026-02-09,2026-02-13,2026-02-13,44,44,6.63,291.72
PO0068612,SUP06,DS05,SKU0172,2025-02-26,2025-03-04,2025-03-04,28,28,42.5,1190.0
PO0068618,SUP06,DS05,SKU0172,2025-03-19,2025-03-25,2025-03-25,21,21,42.5,892.5
PO0068685,SUP06,DS05,SKU0172,2025-11-12,2025-11-18,2025-11-18,21,21,42.5,892.5
PO0068704,SUP06,DS05,SKU0172,2026-01-19,2026-01-25,2026-01-27,35,35,42.5,1487.5
PO0068711,SUP06,DS05,SKU0172,2026-02-11,2026-02-17,2026-02-17,21,21,42.5,892.5
PO0068722,SUP06,DS05,SKU0172,2026-03-25,2026-03-31,2026-03-31,21,21,42.5,892.5
PO0068773,SUP04,DS05,SKU0095,2025-04-09,2025-04-10,2025-04-10,9,9,14.05,126.45
PO0068779,SUP04,DS05,SKU0095,2025-04-30,2025-05-01,2025-05-01,18,18,14.05,252.9
PO0068802,SUP04,DS05,SKU0095,2025-07-23,2025-07-24,2025-07-24,9,9,14.05,126.45
PO0068852,SUP04,DS05,SKU0095,2026-01-14,2026-01-15,2026-01-15,9,9,14.05,126.45
PO0068857,SUP04,DS05,SKU0095,2026-02-02,2026-02-03,2026-02-03,18,18,14.05,252.9
PO0068870,SUP04,DS05,SKU0095,2026-03-18,2026-03-19,2026-03-19,18,18,14.05,252.9
PO0068908,SUP04,DS05,SKU0094,2025-01-29,2025-01-30,2025-01-30,16,16,13.38,214.08
PO0069018,SUP04,DS05,SKU0094,2026-02-23,2026-02-24,2026-02-24,32,32,13.38,428.16
PO0069042,SUP04,DS05,SKU0094,2026-05-18,2026-05-19,2026-05-19,24,24,13.38,321.12
PO0069145,SUP03,DS05,SKU0076,2026-05-25,2026-05-28,2026-05-28,24,24,10.47,251.28
PO0069164,SUP05,DS05,SKU0127,2025-02-24,2025-02-28,2025-02-28,22,22,18.35,403.7
PO0069169,SUP05,DS05,SKU0127,2025-03-24,2025-03-28,2025-03-28,44,44,18.35,807.4
PO0069183,SUP05,DS05,SKU0127,2025-06-04,2025-06-08,2025-06-08,22,22,18.35,403.7
PO0069194,SUP05,DS05,SKU0127,2025-07-23,2025-07-27,2025-07-27,22,22,18.35,403.7
PO0069204,SUP05,DS05,SKU0127,2025-09-03,2025-09-07,2025-09-07,22,22,18.35,403.7
PO0069313,SUP05,DS05,SKU0106,2025-08-11,2025-08-15,2025-08-15,48,48,13.19,633.12
PO0069409,SUP08,DS05,SKU0219,2025-04-30,2025-05-07,2025-05-07,8,8,25.73,205.84
PO0069410,SUP08,DS05,SKU0219,2025-05-05,2025-05-12,2025-05-12,24,24,25.73,617.52
PO0069463,SUP08,DS05,SKU0219,2025-11-10,2025-11-17,2025-11-17,24,24,25.73,617.52
PO0069548,SUP06,DS05,SKU0143,2025-04-07,2025-04-13,2025-04-13,14,14,9.59,134.26
PO0069561,SUP06,DS05,SKU0143,2025-05-26,2025-06-01,2025-06-01,28,28,9.59,268.52
PO0069658,SUP06,DS05,SKU0143,2026-06-22,2026-06-28,2026-06-28,28,28,9.59,268.52
PO0069665,SUP01,DS05,SKU0018,2025-01-15,2025-01-17,2025-01-17,7,7,9.93,69.51
PO0069681,SUP01,DS05,SKU0018,2025-03-17,2025-03-19,2025-03-19,28,28,9.93,278.04
PO0069712,SUP01,DS05,SKU0018,2025-07-23,2025-07-25,2025-07-25,7,7,9.93,69.51
PO0069812,SUP01,DS05,SKU0032,2025-02-12,2025-02-14,2025-02-14,9,9,20.07,180.63
PO0069956,SUP02,DS05,SKU0061,2025-05-14,2025-05-16,2025-05-16,12,12,7.29,87.48
PO0070063,SUP04,DS05,SKU0212,2025-04-07,2025-04-08,2025-04-08,12,12,14.16,169.92
PO0070130,SUP04,DS05,SKU0212,2025-12-03,2025-12-04,2025-12-04,4,4,14.16,56.64
PO0070171,SUP04,DS05,SKU0212,2026-05-11,2026-05-12,2026-05-12,12,12,14.16,169.92
PO0070256,SUP01,DS05,SKU0023,2025-10-06,2025-10-08,2025-10-08,10,10,7.18,71.8
PO0070298,SUP01,DS05,SKU0023,2026-04-06,2026-04-08,2026-04-11,10,10,7.18,71.8
PO0070310,SUP01,DS05,SKU0023,2026-05-27,2026-05-29,2026-05-29,10,10,7.18,71.8
PO0070344,SUP01,DS05,SKU0012,2025-05-05,2025-05-07,2025-05-07,18,18,13.34,240.12
PO0070382,SUP01,DS05,SKU0012,2025-12-01,2025-12-03,2025-12-03,18,18,13.34,240.12
PO0070403,SUP01,DS05,SKU0012,2026-03-02,2026-03-04,2026-03-08,9,9,13.34,120.06
PO0070703,SUP04,DS05,SKU0085,2026-05-11,2026-05-12,2026-05-12,18,18,11.53,207.54
PO0070750,SUP01,DS05,SKU0013,2025-06-16,2025-06-18,2025-06-18,14,14,6.28,87.92
PO0070867,SUP06,DS05,SKU0169,2025-06-11,2025-06-17,2025-06-17,7,7,5.78,40.46
PO0070922,SUP06,DS05,SKU0169,2025-12-31,2026-01-06,2026-01-06,7,7,5.78,40.46
PO0071033,SUP06,DS05,SKU0132,2026-02-18,2026-02-24,2026-02-24,17,17,2.19,37.23
PO0071035,SUP06,DS05,SKU0132,2026-02-25,2026-03-03,2026-03-03,17,14,2.19,37.23
PO0071094,SUP08,DS05,SKU0218,2025-06-04,2025-06-11,2025-06-11,8,8,27.82,222.56
PO0071187,SUP08,DS05,SKU0218,2026-06-08,2026-06-15,2026-06-15,16,16,27.82,445.12
PO0071212,SUP02,DS05,SKU0043,2025-05-26,2025-05-28,2025-05-29,15,15,23.87,358.05
PO0071224,SUP02,DS05,SKU0043,2025-08-25,2025-08-27,2025-08-27,15,15,23.87,358.05
PO0071256,SUP02,DS05,SKU0043,2026-04-13,2026-04-15,2026-04-15,15,15,23.87,358.05
PO0071284,SUP03,DS05,SKU0066,2025-03-19,2025-03-22,2025-03-22,7,7,24.41,170.87
PO0071289,SUP03,DS05,SKU0066,2025-04-09,2025-04-12,2025-04-12,7,7,24.41,170.87
PO0071308,SUP03,DS05,SKU0066,2025-06-23,2025-06-26,2025-06-26,21,21,24.41,512.61
PO0071322,SUP03,DS05,SKU0066,2025-09-01,2025-09-04,2025-09-04,21,21,24.41,512.61
PO0071334,SUP03,DS05,SKU0066,2025-10-20,2025-10-23,2025-10-23,14,14,24.41,341.74
PO0071408,SUP05,DS05,SKU0113,2025-03-17,2025-03-21,2025-03-21,17,17,24.71,420.07
PO0071421,SUP05,DS05,SKU0113,2025-06-11,2025-06-15,2025-06-15,17,17,24.71,420.07
PO0072008,SUP06,DS05,SKU0181,2025-01-01,2025-01-07,2025-01-07,27,27,9.21,248.67
PO0072030,SUP06,DS05,SKU0181,2025-04-21,2025-04-27,2025-04-27,9,9,9.21,82.89
PO0072128,SUP06,DS05,SKU0135,2025-01-01,2025-01-07,2025-01-07,32,32,13.81,441.92
PO0072135,SUP06,DS05,SKU0135,2025-03-03,2025-03-09,2025-03-09,16,16,13.81,220.96
PO0072145,SUP06,DS05,SKU0135,2025-04-28,2025-05-04,2025-05-04,16,16,13.81,220.96
PO0072147,SUP06,DS05,SKU0135,2025-05-12,2025-05-18,2025-05-18,16,16,13.81,220.96
PO0072176,SUP06,DS05,SKU0135,2025-11-17,2025-11-23,2025-11-23,16,16,13.81,220.96
PO0072238,SUP01,DS05,SKU0016,2025-05-05,2025-05-07,2025-05-07,8,8,20.09,160.72
PO0072255,SUP01,DS05,SKU0016,2025-07-28,2025-07-30,2025-07-30,16,16,20.09,321.44
PO0072272,SUP01,DS05,SKU0016,2025-10-20,2025-10-22,2025-10-22,16,16,20.09,321.44
PO0072285,SUP01,DS05,SKU0016,2025-12-31,2026-01-02,2026-01-02,8,8,20.09,160.72
PO0072439,SUP08,DS05,SKU0257,2025-03-05,2025-03-12,2025-03-12,11,11,30.99,340.89
PO0072445,SUP08,DS05,SKU0257,2025-03-31,2025-04-07,2025-04-07,11,11,30.99,340.89
PO0072572,SUP07,DS05,SKU0195,2025-06-25,2025-06-30,2025-06-30,9,9,10.67,96.03
PO0072668,SUP02,DS05,SKU0049,2025-03-17,2025-03-19,2025-03-19,15,15,4.82,72.3
PO0072672,SUP02,DS05,SKU0049,2025-04-14,2025-04-16,2025-04-17,15,15,4.82,72.3
PO0072679,SUP02,DS05,SKU0049,2025-06-09,2025-06-11,2025-06-11,15,15,4.82,72.3
PO0072706,SUP02,DS05,SKU0049,2026-01-19,2026-01-21,2026-01-21,15,15,4.82,72.3
PO0072719,SUP02,DS05,SKU0049,2026-05-04,2026-05-06,2026-05-06,15,15,4.82,72.3
PO0072774,SUP01,DS05,SKU0030,2025-09-01,2025-09-03,2025-09-03,16,16,2.77,44.32
PO0072795,SUP01,DS05,SKU0030,2025-12-24,2025-12-26,2025-12-26,8,8,2.77,22.16
PO0072822,SUP01,DS05,SKU0030,2026-05-06,2026-05-08,2026-05-08,8,8,2.77,22.16
PO0072832,SUP01,DS05,SKU0030,2026-06-17,2026-06-19,2026-06-23,8,5,2.77,22.16
PO0072887,SUP08,DS05,SKU0236,2025-08-04,2025-08-11,2025-08-11,12,12,7.43,89.16
PO0072896,SUP08,DS05,SKU0236,2025-09-08,2025-09-15,2025-09-15,12,12,7.43,89.16
PO0072908,SUP08,DS05,SKU0236,2025-10-22,2025-10-29,2025-10-29,6,6,7.43,44.58
