datetime,zone_id,requests,completed,unfulfilled,active_captains,avg_eta_promised_min,avg_eta_actual_min,avg_surge
2025-10-17 21:00:00,Z12,7,6,1,2,7.4,7.3,1.11
2025-10-19 22:00:00,Z12,0,0,0,1,7.3,6.6,1.0
2025-11-01 03:00:00,Z12,0,0,0,1,7.8,6.5,0.98
2025-11-05 10:00:00,Z12,0,0,0,1,7.7,5.7,0.96
2025-11-11 17:00:00,Z12,1,1,0,1,7.7,8.4,0.97
2025-11-19 17:00:00,Z12,4,4,0,1,7.2,8.6,1.02
2025-11-25 08:00:00,Z12,2,1,1,1,7.3,11.3,1.7
2025-11-26 18:00:00,Z12,8,8,0,3,7.5,7.4,1.0
2025-11-30 13:00:00,Z12,2,1,1,1,7.4,12.4,1.69
2025-12-07 08:00:00,Z12,4,3,1,1,7.3,9.3,1.23
2025-12-10 02:00:00,Z12,0,0,0,1,7.4,7.1,1.01
2025-12-10 05:00:00,Z12,4,4,0,1,7.5,7.2,1.02
2025-12-10 13:00:00,Z12,4,3,1,1,7.4,10.0,1.27
2025-12-11 11:00:00,Z12,2,2,0,1,7.6,8.8,1.01
2025-12-12 08:00:00,Z12,10,10,0,4,8.1,6.7,1.03
2025-12-12 10:00:00,Z12,1,1,0,1,7.7,8.1,1.01
2025-12-14 09:00:00,Z12,1,1,0,1,7.7,7.0,0.99
2025-12-14 11:00:00,Z12,2,2,0,1,7.6,8.1,1.02
2025-12-14 20:00:00,Z12,5,5,0,2,7.5,7.6,0.98
2025-12-14 23:00:00,Z12,0,0,0,1,7.4,5.5,1.01
2025-12-18 21:00:00,Z12,5,4,1,1,7.5,8.0,1.18
2025-12-20 18:00:00,Z12,9,9,0,3,7.7,7.6,0.99
2025-12-25 03:00:00,Z12,0,0,0,1,7.5,6.8,0.98
2025-12-28 01:00:00,Z12,1,1,0,1,7.9,6.4,0.98
2025-12-30 17:00:00,Z12,4,3,1,1,7.7,9.2,1.27
2025-12-31 07:00:00,Z12,3,3,0,1,7.8,7.9,1.0
2026-01-02 07:00:00,Z12,4,4,0,2,7.6,6.6,0.99
2026-01-06 20:00:00,Z12,5,5,0,2,7.2,7.9,0.98
2026-01-09 07:00:00,Z12,6,5,1,2,8.1,8.8,1.15
2026-01-10 01:00:00,Z12,1,1,0,1,7.6,7.6,1.01
2026-01-10 22:00:00,Z12,4,4,0,1,7.8,7.8,0.99
2026-01-22 12:00:00,Z12,3,2,1,1,7.8,8.8,1.39
2026-01-26 13:00:00,Z12,1,1,0,1,7.9,8.2,0.98
2026-01-26 15:00:00,Z12,0,0,0,1,7.7,6.4,0.97
2026-02-07 04:00:00,Z12,0,0,0,1,7.5,5.8,0.99
2026-02-11 08:00:00,Z12,1,1,0,1,7.6,7.5,1.0
2026-02-12 22:00:00,Z12,1,1,0,1,7.4,5.9,1.02
2026-02-13 01:00:00,Z12,0,0,0,1,8.0,6.4,0.96
2026-02-16 22:00:00,Z12,1,1,0,-1,7.3,7.5,1.01
2026-02-17 22:00:00,Z12,3,3,0,1,7.3,8.5,0.99
2026-02-18 20:00:00,Z12,6,6,0,2,7.5,8.3,0.98
2026-02-19 20:00:00,Z12,2,1,1,1,7.4,12.4,1.77
2026-02-22 13:00:00,Z12,4,4,0,1,7.5,7.9,0.99
2026-02-24 08:00:00,Z12,3,3,0,1,7.6,8.4,1.02
2026-02-25 18:00:00,Z12,6,6,0,2,8.0,8.0,1.04
2026-02-26 04:00:00,Z12,0,0,0,1,7.3,5.9,1.0
2026-02-27 02:00:00,Z12,1,1,0,1,7.6,7.7,0.98
2026-02-28 06:00:00,Z12,4,3,1,1,7.4,8.4,1.22
2026-03-02 19:00:00,Z12,4,4,0,1,7.5,7.6,0.97
2026-03-08 07:00:00,Z12,3,2,1,1,7.6,10.0,1.35
2026-03-13 15:00:00,Z12,6,6,0,2,7.5,7.5,1.02
2026-03-15 23:00:00,Z12,2,1,1,1,7.5,12.5,1.75
2026-03-18 05:00:00,Z12,2,2,0,1,7.8,8.1,0.97
2026-03-20 21:00:00,Z12,5,5,0,2,7.8,8.1,1.01
2026-03-25 16:00:00,Z12,3,3,0,1,7.5,7.4,0.98
2026-03-26 05:00:00,Z12,0,0,0,1,7.7,6.0,0.97
2026-03-30 07:00:00,Z12,5,4,1,1,7.4,9.1,1.2
2026-03-31 02:00:00,Z12,0,0,0,1,7.4,6.2,1.01
2026-04-05 22:00:00,Z12,3,2,1,1,7.7,9.8,1.34
2026-04-06 18:00:00,Z12,2,2,0,1,7.4,7.0,1.01
2026-04-12 05:00:00,Z12,0,0,0,1,7.2,5.5,1.0
2026-04-14 01:00:00,Z12,1,1,0,1,7.8,7.2,0.99
2026-04-14 08:00:00,Z12,3,2,1,1,7.7,10.1,1.38
2026-04-15 06:00:00,Z12,3,2,1,1,7.3,8.6,1.39
2026-04-22 00:00:00,Z12,0,0,0,1,7.8,6.1,0.99
2026-04-25 00:00:00,Z12,1,1,0,1,7.5,8.0,1.0
2026-04-25 01:00:00,Z12,1,1,0,1,7.6,8.2,1.0
2026-04-26 21:00:00,Z12,2,2,0,1,7.0,7.4,0.98
2026-04-30 11:00:00,Z12,2,2,0,1,7.3,8.0,1.01
2026-05-01 06:00:00,Z12,3,2,1,1,7.6,8.4,1.35
2026-05-01 20:00:00,Z12,6,6,0,2,8.0,8.2,1.01
2026-05-04 19:00:00,Z12,1,1,0,1,8.1,8.0,0.97
2026-05-05 03:00:00,Z12,0,0,0,1,7.7,6.3,1.0
2026-05-07 21:00:00,Z12,4,4,0,1,7.5,6.7,1.01
2026-05-08 19:00:00,Z12,8,7,1,2,7.9,8.9,1.07
2026-05-09 08:00:00,Z12,6,5,1,2,7.4,7.2,1.15
2026-05-11 17:00:00,Z12,8,8,0,3,7.9,7.9,1.01
2026-05-13 01:00:00,Z12,1,1,0,1,7.9,8.1,1.02
2026-05-18 09:00:00,Z12,1,1,0,1,7.8,7.4,1.0
2026-05-20 21:00:00,Z12,3,2,1,1,7.6,10.0,1.39
2026-05-26 01:00:00,Z12,0,0,0,1,7.9,6.7,0.99
2026-05-26 04:00:00,Z12,0,0,0,1,7.8,6.9,1.03
2026-06-02 18:00:00,Z12,5,4,1,1,7.7,8.4,1.18
2026-06-05 15:00:00,Z12,7,7,0,2,7.6,7.3,1.0
2026-06-05 18:00:00,Z12,11,9,2,3,7.3,8.9,1.16
2026-06-08 05:00:00,Z12,2,2,0,1,7.3,8.8,1.02
2026-06-11 02:00:00,Z12,0,0,0,1,7.8,6.5,1.04
2026-06-16 09:00:00,Z12,2,2,0,1,7.7,7.7,1.03
2026-06-19 04:00:00,Z12,0,0,0,1,7.8,6.2,0.97
2026-06-20 03:00:00,Z12,0,0,0,1,7.4,6.4,0.98
2026-06-22 06:00:00,Z12,2,2,0,1,7.5,6.3,0.99
2026-06-25 20:00:00,Z12,5,5,0,2,7.7,6.6,0.98
2026-06-27 01:00:00,Z12,0,0,0,1,7.8,6.3,1.0
2026-06-29 06:00:00,Z12,6,6,0,2,7.7,7.7,1.0
2025-07-01 23:00:00,Z13,1,1,0,1,7.3,9.2,1.02
2025-07-02 11:00:00,Z13,2,1,1,1,7.9,10.2,1.73
2025-07-05 23:00:00,Z13,2,1,1,1,7.2,9.9,1.76
2025-07-08 18:00:00,Z13,3,2,1,1,7.4,8.7,1.38
2025-07-12 15:00:00,Z13,2,1,1,1,7.7,8.8,1.72
2025-07-17 07:00:00,Z13,2,1,1,1,7.5,10.9,1.69
2025-07-18 19:00:00,Z13,6,6,0,2,7.5,7.5,0.99
2025-07-21 19:00:00,Z13,5,5,0,2,7.3,7.1,0.99
2025-07-26 15:00:00,Z13,9,9,0,4,7.4,7.6,1.01
2025-07-30 21:00:00,Z13,2,1,1,1,7.5,11.5,1.69
2025-08-01 08:00:00,Z13,2,2,0,1,7.2,7.4,1.02
2025-08-04 18:00:00,Z13,4,4,0,1,7.5,6.6,0.99
2025-08-07 17:00:00,Z13,1,1,0,1,7.3,6.7,1.01
2025-08-08 23:00:00,Z13,0,0,0,1,7.2,5.7,1.02
2025-08-11 01:00:00,Z13,0,0,0,1,7.5,5.7,1.0
2025-08-12 19:00:00,Z13,4,3,1,1,7.4,8.8,1.26
2025-08-13 13:00:00,Z13,2,1,1,1,7.1,10.3,1.79
2025-08-14 07:00:00,Z13,1,1,0,1,7.0,7.6,0.98
2025-08-16 13:00:00,Z13,6,6,0,2,7.6,7.1,1.03
2025-08-21 02:00:00,Z13,0,0,0,1,7.6,6.3,0.98
2025-08-23 12:00:00,Z13,3,3,0,1,7.4,7.4,0.99
2025-08-25 10:00:00,Z13,1,1,0,1,7.2,7.4,0.99
2025-08-29 03:00:00,Z13,0,0,0,1,7.3,6.2,1.0
2025-08-29 10:00:00,Z13,1,1,0,1,7.6,8.5,0.99
2025-09-02 17:00:00,Z13,4,4,0,1,7.6,8.8,1.02
2025-09-02 23:00:00,Z13,0,0,0,1,7.4,7.3,0.98
2025-09-04 07:00:00,Z13,1,1,0,1,7.3,6.5,0.98
2025-09-07 22:00:00,Z13,2,2,0,1,7.6,7.1,1.0
2025-09-08 02:00:00,Z13,2,2,0,1,6.9,7.8,0.97
2025-09-09 10:00:00,Z13,7,7,0,2,7.6,7.3,1.02
2025-09-10 13:00:00,Z13,0,0,0,1,7.5,6.2,1.02
2025-09-13 10:00:00,Z13,0,0,0,1,7.2,6.0,1.01
2025-09-17 16:00:00,Z13,3,2,1,1,7.2,9.9,1.4
2025-09-25 01:00:00,Z13,1,1,0,1,7.3,7.9,1.01
2025-09-25 08:00:00,Z13,2,1,1,1,7.7,10.0,1.71
2025-09-25 12:00:00,Z13,9,7,2,2,7.5,9.0,1.21
2025-10-01 04:00:00,Z13,0,0,0,1,7.3,6.6,1.0
2025-10-07 16:00:00,Z13,2,2,0,1,7.7,8.2,1.0
2025-10-12 01:00:00,Z13,1,1,0,1,7.2,6.9,1.01
2025-10-14 18:00:00,Z13,6,6,0,2,7.3,7.5,0.99
2025-10-15 09:00:00,Z13,0,0,0,1,7.3,7.0,1.0
2025-10-24 23:00:00,Z13,2,1,1,1,7.3,10.6,1.73
2025-10-31 13:00:00,Z13,5,5,0,2,7.4,6.7,0.95
2025-11-05 04:00:00,Z13,0,0,0,1,7.3,7.9,1.0
2025-11-09 03:00:00,Z13,1,1,0,1,6.8,8.1,1.0
2025-11-09 08:00:00,Z13,2,2,0,1,7.6,6.8,1.02
2025-11-09 22:00:00,Z13,5,5,0,2,7.1,7.1,1.02
2025-11-10 21:00:00,Z13,2,2,0,1,7.4,7.2,1.01
2025-11-15 21:00:00,Z13,1,1,0,1,7.5,7.7,0.99
2025-11-17 09:00:00,Z13,1,1,0,1,7.5,7.8,1.02
2025-11-20 19:00:00,Z13,5,5,0,2,7.1,8.3,1.04
2025-11-21 02:00:00,Z13,0,0,0,1,7.1,6.6,1.02
2025-11-25 03:00:00,Z13,0,0,0,1,7.3,7.0,0.98
2025-11-27 04:00:00,Z13,0,0,0,1,7.3,7.4,1.03
2025-11-29 03:00:00,Z13,1,1,0,1,7.1,7.0,1.01
2025-12-08 18:00:00,Z13,2,1,1,1,7.5,10.9,1.68
2025-12-12 16:00:00,Z13,3,2,1,1,7.1,9.1,1.34
2025-12-21 06:00:00,Z13,3,2,1,1,7.3,10.1,1.36
2025-12-25 03:00:00,Z13,0,0,0,1,7.7,6.7,1.0
2025-12-26 23:00:00,Z13,4,3,1,1,7.1,8.9,1.25
2026-01-05 11:00:00,Z13,0,0,0,1,7.3,6.0,0.97
2026-01-08 06:00:00,Z13,0,0,0,1,7.5,6.3,1.0
2026-01-21 08:00:00,Z13,2,2,0,1,7.2,6.6,1.01
2026-01-23 03:00:00,Z13,0,0,0,1,7.6,6.2,1.02
2026-01-23 15:00:00,Z13,7,7,0,3,7.2,6.4,0.99
2026-01-25 00:00:00,Z13,0,0,0,1,7.3,6.5,1.02
2026-01-27 20:00:00,Z13,2,2,0,1,7.2,7.9,0.98
2026-01-30 21:00:00,Z13,5,5,0,2,7.5,5.7,0.98
2026-02-02 10:00:00,Z13,5,5,0,2,7.2,6.9,0.98
2026-02-04 23:00:00,Z13,1,1,0,1,7.4,6.7,1.02
2026-02-13 01:00:00,Z13,0,0,0,1,7.6,5.9,0.98
2026-02-17 02:00:00,Z13,0,0,0,1,7.4,5.6,1.0
2026-02-19 20:00:00,Z13,1,1,0,1,7.3,6.3,1.0
2026-02-21 16:00:00,Z13,6,6,0,2,7.0,7.8,1.01
2026-02-25 18:00:00,Z13,5,4,1,1,7.6,8.3,1.18
2026-02-27 19:00:00,Z13,9,9,0,3,7.3,8.4,1.03
2026-02-27 22:00:00,Z13,6,5,1,2,7.8,7.8,1.14
2026-02-27 23:00:00,Z13,1,1,0,1,7.3,7.7,1.05
2026-03-01 13:00:00,Z13,0,0,0,1,7.4,7.0,1.03
2026-03-02 09:00:00,Z13,3,3,0,1,7.5,6.8,1.04
2026-03-03 18:00:00,Z13,6,6,0,2,7.3,7.3,0.99
2026-03-05 22:00:00,Z13,1,1,0,1,7.9,6.3,1.03
2026-03-08 13:00:00,Z13,5,4,1,1,7.8,8.6,1.16
2026-03-10 00:00:00,Z13,0,0,0,1,7.1,6.7,0.99
2026-03-10 09:00:00,Z13,2,1,1,1,7.2,10.0,1.67
2026-03-10 10:00:00,Z13,2,2,0,1,7.4,7.7,1.0
2026-03-10 16:00:00,Z13,5,4,1,1,7.5,8.4,1.21
2026-03-13 10:00:00,Z13,3,3,0,1,7.0,7.7,0.99
2026-03-16 13:00:00,Z13,5,5,0,2,7.7,6.4,1.03
2026-03-16 15:00:00,Z13,0,0,0,1,7.4,6.2,0.96
2026-03-19 11:00:00,Z13,3,3,0,1,7.2,7.6,1.03
2026-03-20 00:00:00,Z13,0,0,0,1,7.4,6.0,1.01
2026-03-22 05:00:00,Z13,1,1,0,1,7.0,7.9,1.02
2026-03-25 06:00:00,Z13,2,1,1,1,7.5,9.6,1.68
2026-03-29 03:00:00,Z13,0,0,0,1,7.1,7.8,1.03
2026-04-06 10:00:00,Z13,3,3,0,1,7.2,6.8,1.02
2026-04-11 08:00:00,Z13,3,2,1,1,7.6,9.1,1.37
2026-04-13 19:00:00,Z13,2,2,0,1,7.8,6.9,1.03
2026-04-18 11:00:00,Z13,5,4,1,1,7.2,8.2,1.26
2026-04-19 19:00:00,Z13,8,8,0,3,7.2,7.7,1.0
2026-04-23 11:00:00,Z13,9,7,2,2,7.6,8.2,1.22
2026-04-23 16:00:00,Z13,7,6,1,2,7.4,8.8,1.13
2026-04-24 21:00:00,Z13,2,2,0,1,7.8,7.6,1.0
2026-04-27 18:00:00,Z13,7,6,1,2,7.4,8.7,1.15
2026-04-28 07:00:00,Z13,4,3,1,1,7.1,9.5,1.24
2026-04-29 10:00:00,Z13,4,3,1,1,7.6,9.1,1.23
2026-04-29 23:00:00,Z13,0,0,0,1,7.2,5.9,1.01
2026-05-01 13:00:00,Z13,2,2,0,1,7.5,7.6,0.98
2026-05-06 05:00:00,Z13,1,1,0,1,7.2,6.2,0.97
2026-05-11 19:00:00,Z13,5,4,1,1,7.1,8.7,1.2
2026-05-12 21:00:00,Z13,3,2,1,1,7.4,8.9,1.36
2026-05-17 04:00:00,Z13,0,0,0,1,7.6,6.1,0.97
2026-05-21 00:00:00,Z13,2,1,1,1,7.3,11.1,1.73
2026-05-21 04:00:00,Z13,0,0,0,1,7.0,6.5,1.02
2026-05-21 08:00:00,Z13,3,2,1,1,7.6,9.0,1.38
2026-05-22 09:00:00,Z13,3,2,1,1,7.4,9.4,1.34
2026-05-22 10:00:00,Z13,6,6,0,2,7.2,8.2,1.03
2026-05-25 22:00:00,Z13,4,4,0,1,7.5,7.6,0.99
2026-05-27 16:00:00,Z13,4,4,0,1,7.4,6.0,0.99
2026-06-02 03:00:00,Z13,0,0,0,1,7.4,7.2,0.98
2026-06-09 08:00:00,Z13,0,0,0,1,7.6,7.2,1.0
2026-06-09 19:00:00,Z13,7,6,1,2,7.7,7.9,1.12
2026-06-18 01:00:00,Z13,1,1,0,1,7.5,8.0,1.0
2026-06-18 09:00:00,Z13,5,5,0,2,7.3,7.8,1.02
2026-06-18 14:00:00,Z13,4,4,0,1,7.4,6.6,1.0
2026-06-21 13:00:00,Z13,6,6,0,2,7.3,7.5,1.0
2026-06-24 03:00:00,Z13,0,0,0,1,7.5,5.5,0.96
2026-06-24 05:00:00,Z13,1,1,0,1,7.5,7.8,1.01
2026-06-26 03:00:00,Z13,1,1,0,1,7.1,7.2,1.0
2026-06-29 03:00:00,Z13,1,1,0,1,7.3,7.9,1.01
2026-06-30 22:00:00,Z13,1,1,0,1,7.3,7.8,0.99
2025-07-05 02:00:00,Z14,0,0,0,1,9.1,8.9,1.02
2025-07-05 05:00:00,Z14,0,0,0,1,9.6,8.7,1.01
2025-07-05 21:00:00,Z14,0,0,0,1,9.5,7.7,1.02
2025-07-06 14:00:00,Z14,0,0,0,1,9.3,8.2,1.0
2025-07-08 07:00:00,Z14,1,1,0,1,9.8,10.2,1.0
2025-07-16 03:00:00,Z14,0,0,0,1,9.9,8.1,0.99
2025-07-16 19:00:00,Z14,2,1,1,1,9.4,14.1,1.69
2025-07-22 05:00:00,Z14,1,1,0,1,9.6,10.3,0.98
2025-07-25 14:00:00,Z14,3,2,1,1,9.7,12.9,1.32
2025-08-10 06:00:00,Z14,1,1,0,1,9.9,11.8,0.98
2025-08-11 14:00:00,Z14,1,1,0,1,9.4,9.9,1.0
2025-08-19 19:00:00,Z14,1,1,0,1,9.8,9.2,1.02
2025-08-21 14:00:00,Z14,1,1,0,1,9.7,10.3,0.96
2025-08-21 22:00:00,Z14,0,0,0,1,9.7,7.9,0.97
2025-08-22 06:00:00,Z14,0,0,0,1,9.8,8.7,0.99
2025-08-25 08:00:00,Z14,2,2,0,1,9.6,10.3,1.03
2025-08-25 09:00:00,Z14,1,1,0,1,9.8,8.7,0.97
2025-08-27 07:00:00,Z14,0,0,0,1,9.5,7.1,0.98
2025-08-29 01:00:00,Z14,0,0,0,1,9.8,9.1,0.98
2025-08-29 19:00:00,Z14,1,1,0,1,9.6,10.4,0.99
2025-09-04 15:00:00,Z14,3,3,0,1,10.1,9.7,1.0
2025-09-06 06:00:00,Z14,3,2,1,1,9.9,11.8,1.38
2025-09-19 05:00:00,Z14,2,2,0,1,10.3,7.2,0.97
2025-09-24 20:00:00,Z14,0,0,0,1,9.7,9.4,1.0
2025-09-27 08:00:00,Z14,5,4,1,1,9.9,10.9,1.17
2025-10-06 12:00:00,Z14,1,1,0,1,9.9,8.8,1.02
2025-10-08 06:00:00,Z14,1,1,0,1,10.1,9.0,0.98
2025-10-08 14:00:00,Z14,4,4,0,1,9.5,10.4,0.99
2025-10-09 17:00:00,Z14,2,2,0,1,9.5,9.6,1.0
2025-10-10 02:00:00,Z14,0,0,0,1,10.4,9.2,1.02
2025-10-15 00:00:00,Z14,0,0,0,1,9.5,8.1,0.99
2025-10-15 19:00:00,Z14,3,2,1,1,9.6,12.7,1.35
2025-10-16 09:00:00,Z14,1,1,0,1,9.4,10.4,1.0
2025-10-23 10:00:00,Z14,1,1,0,1,10.1,9.5,0.99
2025-10-25 09:00:00,Z14,4,3,1,1,9.5,11.1,1.25
2025-10-26 14:00:00,Z14,1,1,0,1,10.0,10.3,1.03
2025-10-27 19:00:00,Z14,2,2,0,1,9.8,9.5,1.01
2025-10-29 11:00:00,Z14,5,5,0,2,9.8,9.3,0.98
2025-10-30 04:00:00,Z14,0,0,0,1,10.0,7.5,1.0
2025-11-01 00:00:00,Z14,0,0,0,1,9.9,7.6,0.98
2025-11-10 14:00:00,Z14,0,0,0,1,9.9,8.0,1.02
2025-11-11 18:00:00,Z14,1,1,0,1,9.6,8.2,1.01
2025-11-13 19:00:00,Z14,1,1,0,1,10.2,10.2,0.98
2025-11-16 08:00:00,Z14,4,3,1,1,9.9,11.5,1.28
2025-11-17 06:00:00,Z14,3,3,0,1,10.5,10.9,0.99
2025-11-24 15:00:00,Z14,2,1,1,1,10.0,14.7,1.76
2025-11-25 04:00:00,Z14,0,0,0,1,9.5,7.4,1.02
2025-11-25 15:00:00,Z14,3,3,0,1,9.6,8.8,1.0
2025-11-26 12:00:00,Z14,3,2,1,1,9.7,11.1,1.37
2025-12-04 19:00:00,Z14,0,0,0,1,10.0,8.5,0.93
2025-12-10 03:00:00,Z14,0,0,0,1,9.7,8.2,1.02
2025-12-17 05:00:00,Z14,0,0,0,1,10.2,7.3,0.99
2025-12-23 09:00:00,Z14,4,4,0,1,10.1,10.1,1.0
2025-12-25 22:00:00,Z14,0,0,0,1,9.8,8.4,1.01
2025-12-27 15:00:00,Z14,3,3,0,1,10.1,10.0,1.01
2025-12-31 09:00:00,Z14,2,2,0,1,10.1,10.7,0.98
2025-12-31 14:00:00,Z14,1,1,0,1,10.2,9.9,0.99
2026-01-01 14:00:00,Z14,3,2,1,1,9.7,12.0,1.36
2026-01-05 01:00:00,Z14,1,1,0,1,9.7,9.9,0.99
2026-01-06 21:00:00,Z14,1,1,0,1,10.1,9.6,1.04
2026-01-07 20:00:00,Z14,2,2,0,1,9.9,9.9,1.01
2026-01-08 18:00:00,Z14,3,2,1,1,10.1,11.7,1.37
2026-01-14 00:00:00,Z14,0,0,0,1,9.9,9.3,1.01
2026-01-18 15:00:00,Z14,2,1,1,1,10.1,16.3,1.75
2026-01-25 08:00:00,Z14,5,4,1,1,9.8,11.9,1.2
2026-01-25 11:00:00,Z14,2,1,1,1,10.1,15.7,1.74
2026-01-26 08:00:00,Z14,2,2,0,1,9.7,10.2,1.01
2026-01-27 11:00:00,Z14,3,3,0,1,9.5,9.8,1.0
2026-01-27 19:00:00,Z14,1,1,0,1,9.9,9.1,1.0
2026-01-28 09:00:00,Z14,0,0,0,1,9.9,9.7,1.02
2026-01-29 21:00:00,Z14,0,0,0,1,9.7,7.9,0.99
2026-01-31 08:00:00,Z14,6,5,1,2,9.7,10.6,1.16
2026-02-01 23:00:00,Z14,0,0,0,1,10.4,8.5,0.95
2026-02-02 14:00:00,Z14,0,0,0,1,9.7,8.0,0.99
2026-02-06 18:00:00,Z14,3,2,1,1,10.0,11.4,1.34
2026-02-07 22:00:00,Z14,1,1,0,1,9.7,10.3,1.0
2026-02-13 04:00:00,Z14,1,1,0,1,9.6,10.9,1.02
2026-02-14 19:00:00,Z14,4,3,1,1,9.7,10.5,1.26
2026-02-16 07:00:00,Z14,5,5,0,2,9.6,9.9,0.99
2026-02-18 11:00:00,Z14,1,1,0,1,10.1,9.6,1.02
2026-02-23 03:00:00,Z14,0,0,0,1,9.8,7.2,1.01
2026-02-27 12:00:00,Z14,0,0,0,1,9.5,9.2,1.01
2026-03-01 16:00:00,Z14,3,3,0,1,10.4,10.4,0.99
2026-03-07 08:00:00,Z14,4,4,0,1,10.3,9.7,1.02
2026-03-09 18:00:00,Z14,1,1,0,1,9.9,10.9,1.01
2026-03-10 23:00:00,Z14,0,0,0,1,9.5,9.1,1.02
2026-03-13 09:00:00,Z14,1,1,0,1,9.8,9.8,0.98
2026-03-14 16:00:00,Z14,2,1,1,1,9.5,14.5,1.74
2026-03-14 17:00:00,Z14,6,5,1,2,9.8,10.4,1.15
2026-03-16 05:00:00,Z14,0,0,0,1,9.7,9.5,0.98
2026-03-19 04:00:00,Z14,0,0,0,1,9.4,8.8,1.0
2026-03-22 05:00:00,Z14,2,1,1,1,10.0,14.2,1.77
2026-03-23 01:00:00,Z14,0,0,0,1,9.5,8.0,1.01
2026-03-26 03:00:00,Z14,0,0,0,1,9.2,7.8,1.0
2026-03-26 23:00:00,Z14,1,1,0,1,10.1,10.6,1.02
2026-03-28 01:00:00,Z14,0,0,0,1,9.6,7.8,0.99
2026-03-30 17:00:00,Z14,3,3,0,1,9.6,10.5,1.02
2026-03-31 16:00:00,Z14,2,2,0,1,9.8,9.1,0.98
2026-04-03 23:00:00,Z14,0,0,0,1,9.2,8.2,0.98
2026-04-07 15:00:00,Z14,0,0,0,1,9.4,8.0,0.98
2026-04-09 22:00:00,Z14,1,1,0,1,9.6,10.0,1.03
2026-04-18 21:00:00,Z14,4,4,0,1,10.1,10.2,0.99
2026-04-21 01:00:00,Z14,1,1,0,1,9.5,10.6,0.96
2026-04-22 00:00:00,Z14,0,0,0,1,9.9,9.3,0.99
2026-04-24 09:00:00,Z14,4,3,1,1,9.5,13.0,1.26
2026-05-01 19:00:00,Z14,1,1,0,1,9.6,10.5,1.0
2026-05-05 08:00:00,Z14,4,4,0,1,9.8,10.6,1.0
2026-05-05 16:00:00,Z14,3,2,1,1,10.0,13.2,1.33
2026-05-06 05:00:00,Z14,1,1,0,1,10.1,10.7,0.99
2026-05-10 17:00:00,Z14,6,6,0,2,9.8,9.6,0.97
2026-05-11 20:00:00,Z14,2,2,0,1,9.9,11.3,1.03
2026-05-13 00:00:00,Z14,0,0,0,1,9.7,8.3,0.99
2026-05-13 10:00:00,Z14,0,0,0,1,9.7,8.3,0.97
2026-05-20 13:00:00,Z14,6,5,1,2,10.0,12.0,1.16
2026-05-24 19:00:00,Z14,3,3,0,1,10.2,10.1,1.01
2026-05-29 14:00:00,Z14,1,1,0,1,9.6,10.0,1.01
2026-05-30 01:00:00,Z14,0,0,0,1,10.0,8.5,1.04
2026-05-30 06:00:00,Z14,2,2,0,1,9.9,9.0,1.03
2026-05-31 07:00:00,Z14,5,4,1,1,9.2,10.3,1.16
2026-06-07 00:00:00,Z14,0,0,0,1,10.3,8.0,0.98
2026-06-07 21:00:00,Z14,0,0,0,1,9.3,7.8,1.03
2026-06-09 17:00:00,Z14,3,3,0,1,10.1,10.1,1.03
2026-06-13 10:00:00,Z14,2,1,1,1,9.7,11.5,1.68
2026-06-15 06:00:00,Z14,3,3,0,1,10.0,10.3,1.02
2026-06-17 07:00:00,Z14,6,5,1,2,9.5,11.0,1.17
2026-06-19 19:00:00,Z14,2,1,1,1,9.7,13.9,1.78
2026-06-21 04:00:00,Z14,0,0,0,1,10.1,8.7,1.0
2026-06-23 18:00:00,Z14,1,1,0,1,9.5,10.5,1.02
2026-06-26 19:00:00,Z14,1,1,0,1,10.2,10.3,0.98
2026-06-27 14:00:00,Z14,3,3,0,1,9.9,9.0,1.02
2025-07-01 22:00:00,Z15,0,0,0,1,8.1,6.5,1.01
2025-07-02 11:00:00,Z15,1,1,0,1,8.2,8.6,1.04
2025-07-03 17:00:00,Z15,4,3,1,1,8.1,9.2,1.27
2025-07-11 03:00:00,Z15,0,0,0,1,8.4,7.4,1.0
2025-07-11 21:00:00,Z15,3,2,1,1,8.1,9.6,1.43
2025-07-12 19:00:00,Z15,2,2,0,1,8.3,8.3,0.98
2025-07-14 04:00:00,Z15,0,0,0,1,8.2,6.4,0.98
2025-07-15 10:00:00,Z15,0,0,0,1,8.3,6.9,0.99
2025-07-23 14:00:00,Z15,0,0,0,1,8.2,6.5,1.0
2025-07-26 05:00:00,Z15,0,0,0,1,8.4,6.9,0.99
2025-07-26 11:00:00,Z15,0,0,0,1,8.7,6.6,0.99
2025-08-12 22:00:00,Z15,1,1,0,1,8.2,9.8,0.97
2025-08-14 04:00:00,Z15,0,0,0,1,8.4,7.4,1.0
2025-08-16 09:00:00,Z15,0,0,0,1,8.0,6.0,1.0
2025-08-20 00:00:00,Z15,0,0,0,1,7.6,7.0,0.96
2025-08-24 01:00:00,Z15,0,0,0,1,8.1,7.9,0.97
2025-08-24 11:00:00,Z15,1,1,0,1,8.3,9.3,0.98
2025-08-27 14:00:00,Z15,0,0,0,1,8.5,7.0,1.03
2025-08-29 20:00:00,Z15,2,2,0,1,8.0,7.8,1.01
2025-08-31 09:00:00,Z15,3,3,0,1,8.3,8.2,1.03
2025-09-02 17:00:00,Z15,2,1,1,1,8.3,11.0,1.75
