captain_id,week_start,trips,earnings_aed,avg_distance_km,online_hours,earnings_per_hour_aed,acceptance_rate,weeks_tenure,is_first_week,churned
CPT01704,2026-01-13,1,43.44,7.35,4.8,9.05,0.819,14,0,0
CPT01705,2025-11-04,1,37.64,3.13,4.7,8.01,0.99,0,1,0
CPT01707,2025-07-15,1,42.79,12.41,3.8,11.26,0.871,1,0,0
CPT01710,2025-09-09,2,48.06,5.04,4.4,10.92,0.878,6,0,0
CPT01711,2026-02-10,3,87.21000000000001,7.653333333333333,4.4,19.82,0.854,0,1,1
CPT01712,2025-09-30,2,75.59,11.585,4.2,18.0,0.812,0,1,0
CPT01712,2025-10-14,4,174.74,8.865,5.4,32.36,0.85,0,1,0
CPT01712,2026-05-19,2,59.48,4.145,3.7,16.08,1.0,20,0,0
CPT01713,2026-05-12,2,64.06,7.78,3.8,16.86,0.828,43,0,1
CPT01713,2026-06-09,5,186.24,6.366,6.5,28.65,0.748,47,0,1
CPT01715,2026-01-13,1,61.18,19.7,2.5,24.47,0.872,12,0,0
CPT01716,2025-10-14,2,47.35,3.52,5.8,8.16,0.723,4,0,0
CPT01718,2026-04-21,2,47.33,4.93,4.4,10.76,0.898,31,0,0
CPT01720,2026-06-02,3,106.41,6.503333333333334,5.8,18.35,0.831,5,0,1
CPT01723,2025-10-14,2,115.22,9.48,4.3,26.8,0.87,11,0,0
CPT01723,2025-12-02,3,101.16,6.596666666666667,6.4,15.81,0.775,18,0,0
CPT01724,2025-12-02,3,75.33,6.123333333333334,4.5,16.74,0.908,3,0,0
CPT01724,2026-05-19,4,149.35,9.555,4.5,33.19,0.869,27,0,0
CPT01725,2025-09-02,4,225.55,8.2475,7.1,31.77,0.985,0,1,0
CPT01726,2025-11-11,1,28.59,9.51,5.4,5.29,1.0,13,0,0
CPT01728,2025-09-23,2,60.85,3.215,4.5,13.52,0.829,0,1,0
CPT01730,2026-01-06,2,77.84,15.015,4.8,16.22,0.873,16,0,0
CPT01734,2025-09-02,5,171.84,5.5520000000000005,7.5,22.91,0.959,2,0,1
CPT01734,2026-06-16,2,78.27,6.135,4.3,18.2,0.809,43,0,1
CPT01736,2025-12-09,2,83.76,5.65,3.1,27.02,0.885,0,1,0
CPT01736,2026-05-26,5,120.69,3.54,5.5,21.94,0.983,11,0,0
CPT01737,2025-07-22,3,122.02,11.123333333333331,2.5,48.81,0.792,0,1,0
CPT01737,2026-01-20,2,79.91999999999999,1.935,4.5,17.76,0.835,0,1,0
CPT01738,2025-09-02,3,224.8,16.346666666666668,6.8,33.06,0.762,0,1,0
CPT01740,2026-06-09,6,162.25,7.425,5.1,31.81,0.813,15,0,0
CPT01741,2026-03-24,3,132.83,6.89,4.6,28.88,0.911,22,0,0
CPT01743,2025-09-30,2,112.25,5.72,4.4,25.51,0.883,8,0,0
CPT01743,2026-02-10,3,119.96,13.643333333333333,5.3,22.63,0.727,27,0,0
CPT01743,2026-03-03,3,91.92,7.636666666666667,3.1,29.65,0.667,30,0,0
CPT01744,2026-05-05,3,84.84,6.613333333333333,4.3,19.73,0.711,36,0,0
CPT01745,2026-05-12,4,131.39,9.6375,5.8,22.65,0.803,35,0,0
CPT01747,2026-03-17,3,108.97,7.903333333333333,6.0,18.16,1.0,31,0,0
CPT01748,2025-11-11,1,35.4,7.89,2.6,13.62,0.743,0,1,1
CPT01748,2026-05-26,3,90.69,10.53,4.2,21.59,0.618,23,0,1
CPT01754,2026-02-03,1,18.64,4.03,3.8,4.91,0.893,0,1,0
CPT01754,2026-02-17,2,60.27,3.945,4.6,13.1,0.903,2,0,0
CPT01755,2025-09-09,3,102.16,7.010000000000001,5.0,20.43,0.801,0,1,0
CPT01760,2026-01-20,2,58.1,4.1,6.0,9.68,0.969,15,0,0
CPT01762,2025-07-15,2,48.11,6.114999999999999,3.2,15.03,0.924,0,1,0
CPT01762,2026-01-20,6,229.17,11.258333333333333,6.9,33.21,0.759,0,1,0
CPT01763,2026-01-13,4,119.6,6.385,3.4,35.18,0.923,2,0,0
CPT01764,2026-06-09,3,120.43,8.15,5.8,20.76,0.822,39,0,0
CPT01766,2026-06-02,1,35.29,7.57,2.3,15.34,0.798,39,0,0
CPT01766,2026-06-23,2,66.89,11.055,5.1,13.12,0.692,42,0,0
CPT01767,2025-07-22,1,29.54,5.61,3.4,8.69,0.9,0,1,0
CPT01768,2025-07-22,4,207.17,7.845000000000001,5.0,41.43,0.704,0,1,1
CPT01769,2026-05-26,5,205.56,9.686,7.5,27.41,0.854,33,0,0
CPT01773,2026-01-27,1,29.34,9.45,2.2,13.34,0.649,22,0,0
CPT01774,2025-11-11,1,25.08,2.45,5.0,5.02,0.91,7,0,0
CPT01774,2026-03-31,2,128.78,14.1,4.2,30.66,0.822,27,0,0
CPT01774,2026-05-19,3,96.04,9.25,5.8,16.56,0.852,34,0,0
CPT01777,2025-07-22,4,113.16,9.3325,3.5,32.33,0.74,0,1,0
CPT01779,2025-10-14,4,169.54,13.1325,6.0,28.26,0.843,0,1,0
CPT01781,2026-05-12,4,164.72,7.0625,6.4,25.74,0.9,39,0,1
CPT01783,2025-09-30,2,72.63,10.71,1.6,45.39,0.781,0,1,0
CPT01783,2026-04-21,4,197.7,11.315,6.0,32.95,0.755,22,0,0
CPT01786,2026-06-09,1,30.28,10.93,3.5,8.65,0.869,32,0,0
CPT01787,2025-11-25,3,78.11,6.266666666666667,3.9,20.03,0.815,0,1,0
CPT01791,2025-09-30,4,160.64999999999998,8.3225,7.6,21.14,0.889,2,0,0
CPT01791,2025-10-21,4,147.3,8.4475,5.5,26.78,0.801,5,0,0
CPT01791,2026-02-24,2,70.60000000000001,6.49,5.0,14.12,0.91,23,0,0
CPT01791,2026-03-31,2,39.2,4.4,4.9,8.0,0.819,28,0,0
CPT01799,2025-07-29,6,277.68,5.973333333333334,5.1,54.45,0.898,2,0,0
CPT01799,2026-06-30,2,69.63,12.635,4.6,15.14,0.679,50,0,0
CPT01800,2025-12-23,2,68.75,12.945,4.3,15.99,0.802,0,1,0
CPT01800,2026-05-12,4,117.29,5.3125,4.6,25.5,0.675,16,0,0
CPT01801,2025-07-08,1,46.24,16.37,4.0,11.56,0.973,0,1,0
CPT01801,2026-03-10,2,84.19,10.695,4.3,19.58,0.723,7,0,0
CPT01802,2025-08-05,2,62.56,10.645,4.5,13.9,1.0,0,1,0
CPT01802,2025-11-11,2,102.5,6.64,4.2,24.4,0.772,5,0,0
CPT01802,2026-05-19,4,105.4,5.2325,4.0,26.35,0.661,32,0,0
CPT01803,2025-08-05,3,58.85,3.4066666666666667,5.1,11.54,0.894,3,0,1
CPT01803,2026-02-24,1,27.44,4.85,4.6,5.97,0.752,32,0,1
CPT01805,2025-10-14,2,58.69,7.38,4.4,13.34,0.968,0,1,0
CPT01806,2026-01-20,6,216.36,9.758333333333333,4.4,49.17,0.85,12,0,0
CPT01808,2025-11-25,4,162.01,11.0575,5.1,31.77,0.901,16,0,0
CPT01808,2026-06-16,3,75.39,6.003333333333334,4.1,18.39,0.738,45,0,0
CPT01809,2025-10-21,4,107.96,8.0275,6.5,16.61,0.829,5,0,1
CPT01809,2025-12-09,1,50.16,9.91,5.0,10.03,0.972,12,0,1
CPT01810,2026-05-26,4,206.99,14.775,5.8,35.69,0.904,10,0,0
CPT01815,2026-01-20,2,59.870000000000005,10.005,4.9,12.22,0.857,9,0,1
CPT01815,2026-05-12,1,31.75,7.05,4.5,7.06,0.872,25,0,1
CPT01816,2025-10-14,1,17.08,3.57,4.9,3.49,0.743,13,0,1
CPT01817,2026-05-19,6,240.59,6.626666666666666,6.4,37.59,0.855,27,0,0
CPT01818,2025-12-09,6,200.11,7.28,6.6,30.32,0.94,5,0,0
CPT01818,2026-02-03,3,73.52,6.096666666666667,4.7,15.64,0.709,13,0,0
CPT01822,2026-05-12,2,107.89,11.89,2.8,38.53,0.722,9,0,0
CPT01823,2025-11-18,3,119.35,6.593333333333334,5.1,23.4,0.87,0,1,1
CPT01823,2026-05-26,3,116.51,5.756666666666667,5.8,20.09,0.641,10,0,1
CPT01825,2026-01-13,3,76.45,6.56,5.6,13.65,0.788,0,1,0
CPT01825,2026-06-09,1,46.89,6.07,4.9,9.57,0.659,21,0,0
CPT01828,2026-06-23,2,42.89,4.46,6.1,7.03,0.817,24,0,0
CPT01830,2026-03-17,2,56.4,5.65,3.9,14.46,0.969,24,0,0
CPT01830,2026-06-09,4,147.95,8.945,4.8,30.82,0.856,36,0,0
CPT01831,2025-10-14,3,103.49,6.65,3.7,27.97,0.942,6,0,1
CPT01836,2025-12-16,5,173.46,5.734,8.6,20.17,0.909,0,1,0
CPT01837,2025-07-08,2,77.9,6.205,3.9,19.97,0.68,0,1,0
CPT01837,2026-05-26,2,32.56,2.69,6.4,5.09,0.807,42,0,0
CPT01839,2025-09-09,3,77.25999999999999,5.56,4.4,17.56,0.912,0,1,0
CPT01840,2025-11-11,1,48.58,9.06,4.9,9.91,0.724,9,0,0
CPT01841,2025-12-02,1,29.11,8.23,3.6,8.09,0.893,8,0,0
CPT01841,2026-02-17,1,107.12,21.39,3.4,31.51,0.912,19,0,0
CPT01847,2026-02-03,5,254.13,11.364,8.6,29.55,0.974,7,0,0
CPT01848,2026-01-27,4,127.48,7.75,5.3,24.05,0.929,15,0,1
CPT01848,2026-02-10,2,88.07,10.785,6.1,14.44,0.77,17,0,1
CPT01849,2026-03-03,5,179.15,6.517999999999999,6.3,28.44,0.915,28,0,0
CPT01849,2026-03-10,1,37.4,14.07,3.6,10.39,0.868,29,0,0
CPT01854,2025-11-18,1,23.34,0.8,3.7,6.31,0.929,0,1,0
CPT01855,2026-01-27,5,150.25,4.952,6.7,22.43,0.99,14,0,0
CPT01855,2026-03-10,1,65.85,11.06,4.0,16.46,0.902,20,0,0
CPT01858,2025-07-29,2,69.35,7.430000000000001,3.7,18.74,0.684,0,1,0
CPT01859,2025-10-07,4,165.01,9.1125,6.9,23.91,0.809,8,0,0
CPT01863,2025-08-26,3,139.02,8.693333333333333,7.5,18.54,0.838,0,1,0
CPT01864,2025-10-28,5,147.85,7.196000000000001,3.7,39.96,0.787,0,1,0
CPT01864,2026-06-09,1,66.53,14.58,3.5,19.01,0.713,20,0,0
CPT01866,2025-09-09,1,29.78,10.48,4.2,7.09,0.825,0,1,0
CPT01866,2026-03-31,3,136.4,9.446666666666667,7.0,19.49,0.843,11,0,0
CPT01868,2025-12-09,2,66.00999999999999,10.81,2.5,26.4,0.959,8,0,0
CPT01869,2025-07-01,1,30.16,0.99,4.5,6.7,0.907,0,1,0
CPT01869,2026-03-10,1,27.17,8.74,1.9,14.3,0.791,7,0,0
CPT01869,2026-04-21,2,77.5,4.97,5.9,13.14,0.736,13,0,0
CPT01870,2026-01-27,2,83.93,10.095,2.7,31.09,0.816,21,0,0
CPT01871,2025-07-01,3,98.86,9.63,5.4,18.31,0.703,0,1,0
CPT01871,2025-07-08,1,40.49,10.81,4.0,10.12,0.929,0,1,0
CPT01871,2026-03-31,5,175.0,10.388,5.2,33.65,0.691,25,0,0
CPT01873,2025-12-30,2,41.26,2.45,2.5,16.5,0.803,19,0,0
CPT01873,2026-02-10,1,35.64,13.13,3.5,10.18,0.802,25,0,0
CPT01874,2025-09-02,2,91.65,12.9,2.4,38.19,0.822,0,1,1
CPT01875,2025-11-04,2,93.89,8.795,3.7,25.38,0.692,4,0,0
CPT01875,2026-03-17,4,160.83,7.695,5.8,27.73,0.782,23,0,0
CPT01875,2026-04-21,1,49.03,17.51,2.6,18.86,0.699,28,0,0
CPT01877,2025-12-09,3,101.22,7.986666666666667,3.3,30.67,0.767,0,1,0
CPT01880,2026-02-24,4,144.14,9.8175,3.1,46.5,0.821,13,0,0
CPT01882,2025-10-07,2,74.73,11.505,5.1,14.65,0.849,0,1,0
CPT01882,2026-04-07,1,24.0,4.35,3.4,7.06,0.886,14,0,0
CPT01882,2026-04-28,6,168.17000000000002,6.3566666666666665,6.5,25.87,0.671,17,0,0
CPT01884,2025-12-16,2,90.45,9.8,2.9,31.19,0.785,1,0,0
CPT01886,2025-07-01,1,20.09,1.87,4.1,4.9,0.761,0,1,0
CPT01886,2026-06-23,2,95.71,6.42,3.5,27.35,0.79,42,0,0
CPT01888,2025-08-05,2,93.62,18.2,4.6,20.35,0.939,0,1,0
CPT01889,2025-07-08,2,38.58,3.315,3.4,11.35,0.865,0,1,0
CPT01889,2025-10-07,4,172.46,9.22,6.6,26.13,0.718,0,1,0
CPT01895,2026-01-06,6,212.92,5.391666666666667,6.6,32.26,0.805,15,0,0
CPT01898,2026-05-26,4,144.57,10.8125,3.6,40.16,0.888,8,0,0
CPT01900,2025-09-30,1,25.92,7.79,2.3,11.27,0.726,9,0,0
CPT01900,2026-06-09,2,98.63,8.844999999999999,4.7,20.99,0.815,45,0,0
CPT01902,2025-11-11,3,96.24,5.386666666666667,5.9,16.31,0.753,0,1,0
CPT01903,2026-02-03,4,159.11,10.4375,7.0,22.73,0.713,25,0,0
CPT01905,2026-01-06,3,114.61,12.55,6.6,17.37,0.786,0,1,0
CPT01905,2026-01-13,1,23.82,6.8,0.9,26.47,0.767,0,1,0
CPT01906,2025-09-30,2,54.01,8.675,5.1,10.59,0.854,0,1,0
CPT01908,2026-02-24,2,42.93,3.115,3.9,11.01,0.882,0,1,1
CPT01910,2026-03-17,3,82.35,7.386666666666667,1.6,51.47,0.757,14,0,0
CPT01913,2026-05-19,4,141.17000000000002,6.6625,4.9,28.81,0.882,10,0,0
CPT01914,2026-05-26,4,119.19,6.7175,5.8,20.55,0.986,15,0,0
CPT01915,2025-08-26,4,129.5,11.2425,6.2,20.89,1.0,0,1,1
CPT01917,2025-12-02,3,123.57,3.6666666666666665,5.5,22.47,0.753,8,0,0
CPT01919,2025-08-05,3,172.25,6.3933333333333335,3.7,46.55,0.954,0,1,0
CPT01920,2026-03-03,2,114.81,8.87,3.8,30.21,0.964,17,0,1
CPT01920,2026-06-30,1,20.86,4.12,3.6,5.79,0.94,34,0,1
CPT01921,2025-11-18,2,62.34,11.04,4.1,15.2,0.822,0,1,0
CPT01923,2025-11-04,4,114.46,6.525,6.7,17.08,0.989,9,0,0
CPT01923,2025-11-11,1,26.29,4.59,3.4,7.73,0.867,10,0,0
CPT01926,2026-04-07,3,80.39,7.113333333333333,3.6,22.33,0.93,37,0,0
CPT01927,2025-09-23,3,108.47,9.823333333333332,5.2,20.86,0.78,7,0,0
CPT01929,2025-12-16,3,72.13,6.843333333333334,5.1,14.14,0.824,1,0,0
CPT01930,2025-10-21,3,102.88,6.213333333333334,6.2,16.59,0.959,0,1,0
CPT01931,2026-04-14,1,37.78,12.79,6.1,6.19,0.791,0,1,0
CPT01934,2025-07-22,1,20.36,4.95,2.5,8.14,0.883,0,1,0
CPT01934,2025-11-25,2,52.41,7.505000000000001,5.8,9.04,0.919,0,1,0
CPT01938,2026-02-17,1,31.93,7.13,4.0,7.98,0.742,22,0,1
CPT01939,2026-03-03,1,27.63,8.84,3.8,7.27,1.0,13,0,1
CPT01940,2026-01-27,3,97.3,5.1866666666666665,5.2,18.71,0.808,0,1,0
CPT01942,2026-03-17,3,69.78,4.733333333333333,2.8,24.92,0.891,33,0,0
CPT01942,2026-06-02,5,240.44,12.398,5.4,44.53,0.804,44,0,0
CPT01943,2026-06-09,4,178.32,7.2,6.2,28.76,0.697,13,0,0
CPT01944,2025-11-04,1,37.56,2.75,3.2,11.74,0.973,0,1,0
CPT01944,2026-03-31,4,147.88,9.4075,6.1,24.24,0.84,17,0,0
CPT01946,2026-02-17,1,67.96,10.93,4.4,15.45,0.635,0,1,1
CPT01946,2026-03-17,5,186.5,9.977999999999998,5.0,37.3,0.722,0,1,1
CPT01949,2026-01-20,4,102.36,4.8375,4.1,24.97,0.922,7,0,0
CPT01950,2025-07-29,6,235.58,10.783333333333331,8.4,28.05,0.796,0,1,1
CPT01952,2026-01-27,4,165.3,5.9,4.1,40.32,0.849,6,0,0
CPT01954,2025-10-21,2,44.98,4.380000000000001,3.9,11.53,0.788,0,1,0
CPT01954,2026-06-02,6,178.59,8.295,7.7,23.19,0.821,8,0,0
CPT01956,2025-12-16,1,13.02,1.09,4.4,2.96,0.662,8,0,1
CPT01959,2026-04-14,2,51.260000000000005,7.36,5.4,9.49,0.87,31,0,0
CPT01959,2026-05-05,1,33.94,5.34,4.6,7.38,0.764,34,0,0
CPT01959,2026-06-09,4,140.54000000000002,8.325,5.4,26.03,0.919,39,0,0
CPT01960,2025-11-11,1,25.73,2.38,4.3,5.98,0.952,0,1,1
CPT01962,2025-08-05,2,73.92,10.9,2.2,33.6,0.802,0,1,1
CPT01962,2026-03-31,3,114.24,6.633333333333333,5.1,22.4,0.702,26,0,1
CPT01965,2026-04-21,2,73.77000000000001,10.32,5.0,14.75,0.801,39,0,0
CPT01966,2026-01-06,1,67.01,16.97,5.3,12.64,0.814,5,0,0
CPT01968,2026-03-10,2,63.2,9.9,4.2,15.05,0.872,0,1,1
CPT01969,2025-08-12,3,87.23,7.2,4.7,18.56,0.802,0,1,1
CPT01970,2025-09-23,3,121.84,7.943333333333332,5.4,22.56,0.894,1,0,1
CPT01970,2026-04-07,3,151.13,13.633333333333336,3.6,41.98,0.876,29,0,1
CPT01972,2025-12-23,5,183.64,9.168,6.7,27.41,0.709,1,0,0
CPT01972,2026-02-10,2,53.78,6.285,5.1,10.55,0.751,8,0,0
CPT01973,2026-04-28,1,32.78,9.07,4.0,8.2,0.913,23,0,0
CPT01975,2026-04-28,2,79.96000000000001,10.29,4.4,18.17,0.843,12,0,0
CPT01977,2025-07-22,2,48.760000000000005,3.62,5.1,9.56,0.936,0,1,0
CPT01977,2026-05-19,2,54.91,2.265,3.9,14.08,0.882,34,0,0
CPT01980,2026-04-14,5,213.16000000000005,7.446,6.4,33.31,0.899,32,0,0
CPT01981,2025-07-15,2,68.43,6.609999999999999,5.6,12.22,0.775,0,1,0
CPT01982,2026-03-31,5,247.86,12.68,6.3,39.34,0.897,24,0,1
CPT01985,2025-12-30,1,42.54,6.49,5.1,8.34,0.772,11,0,0
CPT01987,2026-01-13,3,92.45,6.743333333333333,5.6,16.51,0.963,24,0,1
CPT01988,2025-07-29,3,109.06,6.5,3.7,29.48,0.725,0,1,0
CPT01988,2025-09-09,2,52.16,4.375,4.8,10.87,0.792,0,1,0
CPT01989,2025-09-30,2,41.88,5.25,5.9,7.1,0.923,2,0,0
CPT01990,2026-03-17,2,80.84,9.875,4.4,18.37,0.863,27,0,0
CPT01990,2026-05-12,2,57.06,6.505,4.8,11.89,0.895,35,0,0
CPT01994,2026-01-27,3,96.51,5.47,8.1,11.91,0.748,0,1,0
CPT01994,2026-02-10,4,120.7,7.985,5.8,20.81,0.92,0,1,0
CPT01995,2026-04-21,4,172.3,7.4575,5.0,34.46,0.728,39,0,0
CPT01997,2026-05-12,5,141.74,6.188,6.5,21.81,0.779,42,0,0
CPT01998,2026-06-09,2,67.69,5.12,4.0,16.92,0.802,20,0,0
CPT01999,2025-07-29,4,157.2,7.15,7.1,22.14,0.805,0,1,0
CPT01999,2026-06-16,1,35.42,2.33,3.9,9.08,0.844,39,0,0
CPT02000,2025-07-08,2,88.49000000000001,12.815,5.2,17.02,0.931,0,1,0
CPT02002,2026-04-07,5,140.32,6.718000000000001,7.2,19.49,0.993,30,0,0
CPT02004,2026-03-03,2,38.5,3.175,3.4,11.32,0.904,20,0,0
CPT02006,2025-12-16,1,36.11,1.98,0.5,72.22,1.0,5,0,0
CPT02010,2025-08-05,3,102.49,6.66,4.6,22.28,0.582,0,1,0
CPT02013,2026-02-03,4,99.55,3.7675,6.6,15.08,0.938,0,1,0
CPT02013,2026-03-03,3,81.16,6.266666666666667,4.7,17.27,0.791,0,1,0
CPT02015,2025-07-22,1,17.81,3.4,3.3,5.4,1.0,0,1,0
CPT02016,2025-09-09,1,44.56,12.18,2.7,16.5,0.976,0,1,1
CPT02016,2026-06-02,4,161.09,8.26,5.7,28.26,0.962,27,0,1
CPT02019,2026-02-17,3,116.95,13.090000000000002,4.5,25.99,0.921,0,1,0
CPT02020,2026-06-30,1,62.27,20.72,3.3,18.87,0.833,49,0,0
CPT02022,2025-08-26,3,72.41,5.396666666666667,3.7,19.57,0.851,0,1,0
CPT02023,2025-10-14,1,111.0,12.8,3.2,34.69,0.751,7,0,0
CPT02023,2025-12-09,3,131.05,7.52,4.6,28.49,0.769,15,0,0
CPT02024,2025-08-19,3,117.76,6.406666666666666,6.6,17.84,0.898,0,1,0
CPT02024,2026-03-03,3,99.02,7.936666666666667,5.7,17.37,0.899,0,1,0
CPT02026,2026-03-17,2,76.72,13.62,3.0,25.57,0.786,4,0,0
CPT02027,2026-02-24,2,91.62,9.055,3.4,26.95,0.703,18,0,0
CPT02028,2026-01-06,4,153.63,9.91,6.1,25.19,0.741,0,1,0
CPT02031,2025-11-11,4,125.95,6.175000000000001,5.5,22.9,0.886,8,0,1
CPT02034,2026-04-28,5,163.95,5.8340000000000005,5.5,29.81,0.861,36,0,0
CPT02035,2026-02-17,3,150.97,6.840000000000001,5.1,29.6,0.914,29,0,0
CPT02035,2026-03-31,4,125.41,10.11,4.7,26.68,0.894,35,0,0
CPT02036,2025-09-02,1,28.71,9.27,1.8,15.95,0.959,0,1,0
CPT02036,2026-03-31,3,152.8,14.823333333333332,3.7,41.3,0.647,30,0,0
CPT02036,2026-04-07,1,23.58,5.64,4.1,5.75,0.871,31,0,0
CPT02036,2026-06-09,1,43.24,16.97,3.7,11.69,0.705,40,0,0
CPT02040,2026-03-17,4,160.74,8.6125,4.8,33.49,0.818,21,0,1
CPT02041,2026-05-26,1,36.07,13.95,2.5,14.43,0.929,17,0,0
CPT02041,2026-06-16,3,61.23,5.169999999999999,7.0,8.75,0.935,20,0,0
CPT02042,2025-07-29,3,76.72,4.489999999999999,4.5,17.05,0.658,0,1,0
CPT02043,2025-12-09,3,123.46,8.123333333333333,5.6,22.05,0.797,16,0,0
CPT02048,2025-07-29,5,156.88,6.32,6.2,25.3,0.754,0,1,1
CPT02048,2025-12-16,3,120.61,11.9,5.1,23.65,0.864,0,1,1
CPT02049,2026-06-09,1,44.82,7.81,3.5,12.81,0.784,36,0,0
CPT02050,2026-06-09,2,81.69999999999999,11.105,3.1,26.35,0.575,24,0,0
CPT02052,2026-03-03,1,29.56,5.86,5.3,5.58,0.867,7,0,1
CPT02052,2026-04-07,3,96.05,6.580000000000001,4.1,23.43,0.994,12,0,1
CPT02055,2026-01-13,1,18.0,3.5,4.9,3.67,0.986,20,0,0
CPT02056,2025-09-30,1,29.22,9.54,3.6,8.12,0.831,0,1,1
CPT02058,2025-08-05,1,29.45,10.3,5.0,5.89,0.907,0,1,0
CPT02058,2025-08-19,5,186.33,10.77,7.1,26.24,0.957,0,1,0
CPT02058,2026-05-19,4,154.39,6.9725,5.2,29.69,0.748,24,0,0
CPT02058,2026-06-09,3,86.85,6.166666666666667,4.9,17.72,0.693,27,0,0
CPT02061,2026-04-28,6,245.02,6.838333333333334,5.9,41.53,0.699,23,0,0
CPT02062,2025-11-25,1,16.85,0.8,3.4,4.96,0.712,11,0,0
CPT02062,2026-05-26,1,38.36,6.57,3.5,10.96,0.896,37,0,0
CPT02064,2025-12-30,2,111.18,8.22,3.8,29.26,0.8,16,0,1
CPT02065,2026-06-09,5,184.2,6.514,6.8,27.09,0.841,12,0,0
CPT02066,2026-04-21,1,24.13,7.64,3.5,6.89,0.752,17,0,0
CPT02067,2025-11-18,2,60.09,10.135,4.4,13.66,0.713,14,0,0
CPT02067,2026-04-14,3,117.61,6.02,4.6,25.57,0.915,35,0,0
CPT02069,2026-05-05,4,131.35,4.7,3.1,42.37,0.836,22,0,0
CPT02070,2025-09-23,3,64.44,4.656666666666666,5.6,11.51,0.764,5,0,0
CPT02072,2025-12-30,1,35.58,13.48,4.5,7.91,0.817,20,0,0
CPT02073,2026-03-31,3,152.72,9.713333333333331,3.2,47.72,0.697,34,0,1
CPT02075,2026-05-05,7,258.84000000000003,7.222857142857143,6.1,42.43,0.841,28,0,0
CPT02075,2026-06-16,5,156.55,3.846,4.1,38.18,0.899,34,0,0
CPT02076,2026-01-20,1,26.81,8.4,5.2,5.16,0.815,11,0,0
CPT02077,2026-03-24,3,102.4,8.49,5.1,20.08,0.774,32,0,0
CPT02077,2026-06-09,3,100.15,7.586666666666667,5.4,18.55,0.756,43,0,0
CPT02077,2026-06-23,4,229.26,8.3025,4.7,48.78,0.945,45,0,0
CPT02079,2026-03-03,1,15.02,2.09,4.5,3.34,0.79,24,0,0
CPT02080,2025-10-28,2,57.05,8.219999999999999,1.6,35.66,0.863,0,1,0
CPT02082,2026-05-26,5,148.23,6.008,6.2,23.91,0.865,41,0,1
CPT02084,2026-03-17,5,158.44,8.106,7.1,22.32,0.883,31,0,0
CPT02085,2026-04-14,4,155.28,7.8675,4.0,38.82,0.916,28,0,0
CPT02086,2025-07-08,3,94.11,8.32,5.3,17.76,0.949,0,1,1
CPT02086,2026-04-07,5,124.11,5.311999999999999,5.8,21.4,0.94,0,1,1
CPT02087,2025-10-14,2,51.02,2.475,4.5,11.34,0.773,8,0,0
CPT02088,2026-01-27,3,92.18,7.656666666666666,4.8,19.2,0.767,22,0,0
CPT02089,2025-10-07,2,90.9,13.685,3.0,30.3,0.832,0,1,0
CPT02090,2026-02-17,5,248.92,7.737999999999999,6.1,40.81,0.804,16,0,0
CPT02091,2026-03-03,3,160.16,5.830000000000001,5.6,28.6,1.0,0,1,0
CPT02092,2025-09-16,2,56.3,4.295,5.3,10.62,0.838,0,1,1
CPT02092,2025-09-30,1,27.02,8.96,2.3,11.75,0.874,0,1,1
CPT02093,2026-06-02,8,314.84000000000003,8.07,9.2,34.22,0.78,38,0,0
CPT02094,2026-05-12,4,175.2,10.6875,7.6,23.05,0.783,25,0,0
CPT02095,2026-02-24,1,81.34,14.77,3.1,26.24,0.904,24,0,0
CPT02096,2025-12-02,1,20.17,4.85,5.2,3.88,0.84,0,1,0
CPT02097,2025-08-05,1,28.86,9.97,1.2,24.05,0.922,0,1,1
CPT02097,2026-02-03,3,67.88,3.72,2.7,25.14,0.792,8,0,1
CPT02098,2025-12-16,1,24.24,5.65,5.2,4.66,0.847,11,0,0
CPT02098,2026-06-02,3,119.81,7.513333333333333,3.4,35.24,0.933,35,0,0
CPT02099,2026-03-31,4,92.93,4.825,3.3,28.16,0.761,11,0,0
CPT02100,2025-08-12,3,110.05,8.34,5.3,20.76,0.93,0,1,0
CPT02104,2025-07-22,3,101.49,6.1066666666666665,6.1,16.64,0.792,0,1,0
CPT02104,2025-12-30,1,18.81,4.22,2.5,7.52,0.855,11,0,0
CPT02104,2026-03-31,3,83.87,6.266666666666667,3.5,23.96,0.786,24,0,0
CPT02107,2026-04-07,3,103.74,6.293333333333333,4.2,24.7,0.807,30,0,0
CPT02108,2026-05-12,2,51.79,6.359999999999999,3.5,14.8,0.795,27,0,1
CPT02109,2026-04-28,5,153.91,5.93,5.8,26.54,0.757,10,0,0
CPT02110,2025-12-23,3,110.66,5.093333333333334,2.6,42.56,0.86,0,1,0
CPT02111,2026-02-24,3,80.7,4.8,6.3,12.81,0.895,9,0,0
CPT02112,2025-07-22,5,160.82999999999998,4.359999999999999,6.6,24.37,1.0,0,1,0
CPT02113,2025-09-30,2,37.17,3.395,3.0,12.39,0.68,3,0,1
CPT02119,2025-11-18,2,56.32000000000001,9.65,3.0,18.77,0.965,11,0,0
CPT02122,2025-07-22,2,64.83,7.165,2.7,24.01,0.815,0,1,1
CPT02122,2025-12-30,3,69.58,6.0,5.2,13.38,0.829,22,0,1
CPT02122,2026-02-17,4,127.28,8.7625,7.2,17.68,0.876,29,0,1
CPT02123,2026-03-24,1,53.28,9.92,6.1,8.73,0.984,16,0,0
